TZSAZON_ID,HATKEZD,HATVEGE,NEV
1942,2013-07-29,3999-12-31,JÁNOSHIDAI POLGÁRMESTERI HIVATAL
19420,2006-08-31,2006-08-31,ÁLTALÁNOS ISKOLA-ÓVODA
19421,2006-08-01,2006-08-01,NAPKÖZIOTTHONOS ÓVODA
19422,2006-08-31,2006-08-31,ÖNKORMÁNYZAT KÖZOKTATÁSI INTÉZMÉNYE
19423,2006-08-31,2006-08-31,KÖZÖS FENNTARTÁSÚ NAPKÖZIOTTHONOS ÓVODA
19424,2005-12-31,2005-12-31,DOB ÓVODA
19425,2005-12-31,2005-12-31,CSICSERGÖ ÓVODA
19426,2005-12-31,2005-12-31,GR. BRUNSZVIK TERÉZ NAPKÖZIOTTHONOS OVODA
19427,2005-12-31,2005-12-31,NEFELEJCS ÓVODA
19428,2005-12-31,2005-12-31,"MOLNÁR ANTAL ZENEISKOLA"" ALAPFOKÚ MÜVÉSZETOKTATÁSI INTÉZMÉNY"
19429,2005-12-31,2005-12-31,ERZSÉBETVÁROSI PEDAGÓGIAI SZOLGÁLTATÓ KÖZPONT
1943,2007-10-20,2013-09-03,JÁSZALSÓSZENTGYÖRGY KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
1943,2013-09-04,3999-12-31,JÁSZALSÓSZENTGYÖRGYI POLGÁRMESTERI HIVATAL
19430,2005-12-31,2005-12-31,NEVELÉSI TANÁCSADÓ
19431,2005-12-31,2005-12-31,AKÁCFA ÓVODA
19432,2005-12-31,2005-12-31,LIGET ÓVODA
19433,2005-12-31,2005-12-31,ISTVÁN ÓVODA
19434,2006-08-01,2006-08-01,KÖRZETI NEMZETISÉGI NAPKÖZI OTTHONOS ÓVODA
19435,2006-08-01,2006-08-01,KÖRZETI NEMZETISÉGI ÁLTALÁNOS ISKOLA
19436,2006-07-31,2006-07-31,KERTVÁROSI ÁLTALÁNOS ISKOLA
19437,2006-07-31,2006-07-31,APOSTAG NAGY LAJOS ÁLTALÁNOS ISKOLA
19438,2006-07-31,2006-07-31,NAGY LAJOS FALUHÁZ ÉS KÖNYVTÁR
19439,2006-07-31,2006-07-31,APOSTAG NAPKÖZIOTTHONOS OVODA
1944,2007-10-20,2013-05-31,JÁSZAPÁTI VÁROS POLGÁRMESTERI HIVATALA
1944,2013-06-01,3999-12-31,JÁSZAPÁTI POLGÁRMESTERI HIVATAL
19440,2006-07-31,2006-07-31,"SZAKMÁR-HOMOKMÉGY-UJTELEK KÖZSÉGI ÖNK.ÁMK ÉS KÖNYVTÁR, OVODA ÉS ÁLTALÁNOS ISKOLA TÁRSULÁSA"
19441,2006-07-31,2006-07-31,RIGO JOZSEF ÁLTALÁNOS ISKOLA
19442,2006-07-31,2006-07-31,BUGACI NAPKÖZIOTTHONOS OVODA
19443,2006-07-31,2006-07-31,KÖZSÉGI KÖNYVTÁR
19444,2006-08-01,2006-08-01,FERENCZY IDA KÖZÉPISKOLÁS LEÁNYKOLLÉGIUM
19445,2006-09-01,2006-09-01,BÜKKALJA NAPKÖZIOTTHONOS  ÓVODA
19446,2006-09-01,2006-09-01,BÜKKALJA ÁLTALÁNOS ISKOLA
19447,2006-08-01,2006-08-01,MÓRA FERENC ÁLTALÁNOS ISKOLA ÉS ÓVODA
19448,2006-07-31,2006-07-31,NAPKÖZIOTTHONOS ÓVODA
19449,2006-08-01,2006-08-01,DEÁK FERENC ÁLTALÁNOS ISKOLA
1945,2007-10-20,2013-05-05,JÁSZÁROKSZÁLLÁS VÁROS POLGÁRMESTERI HIVATALA
1945,2013-05-06,3999-12-31,JÁSZÁROKSZÁLLÁSI POLGÁRMESTERI HIVATAL
19450,2006-08-01,2006-08-01,I. SZ. NAPKÖZI OTTHONOS ÓVODA
19451,2006-07-15,2006-07-15,MIKOVINY SÁMUEL ÁLTALÁNOS ISKOLA ÉS ÓVODA
19452,2006-08-31,2006-08-31,NAGYTŐKE KÖZSÉGI ÖNKORMÁNYZAT ÓVODÁJA
19453,2006-08-31,2006-08-31,ÁLTALÁNOS ISKOLA
19454,2006-08-31,2006-08-31,NAPKÖZI OTTHONOS ÓVODA
19455,2006-08-31,2006-08-31,PETŐFI SÁNDOR MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR
19456,2006-09-01,2006-09-01,1. SZÁMÚ ÓVODA
19457,2006-08-01,2006-08-01,SÁRKERESZTÚRI ÁLTALÁNOS ISKOLA
19458,2006-08-01,2006-08-01,SÁRKERESZTÚRI NAPRAFORGÓ ÓVODA
19459,2006-08-01,2006-08-01,ÁLTALÁNOS ISKOLA ÉS ETALONSPORT SPORTÓVODA
1946,2007-10-20,2012-02-07,JÁSZDOZSA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
1946,2012-02-08,2013-07-02,JÁSZDÓZSA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
1946,2013-07-03,3999-12-31,JÁSZDÓZSAI POLGÁRMESTERI HIVATAL
19460,2006-07-31,2006-07-31,GÉZA FEJEDELEM ÁLTALÁNOS ISKOLA
19461,2006-07-31,2006-07-31,NAPKOZIOTTHONOS ÓVODA
19462,2006-06-30,2006-06-30,CSALÁDSEGITŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT BELED
19463,2006-08-31,2006-08-31,TÜNDÉRKERT ÓVODA ÁSVÁNYRÁRÓ
19464,2006-08-31,2006-08-31,NAPKÖZIOTTHONOS ÓVODA HÉDERVÁR
19465,2006-08-15,2006-08-15,ÁLTALÁNOS MÜVELÖDÉSI KÖZPONT JOBAHÁZA
19466,2006-08-31,2006-08-31,NAPKÖZIOTTHONOS ÓVODA LIPÓT
19467,2006-08-31,2006-08-31,ÁLTALÁNOS ISKOLA ÉS NAPKÖZIOTTHONOS ÓVODA MECSÉR
19468,2006-07-01,2006-07-01,NAPKÖZIOTTHONOS ÓVODA
19469,2006-07-18,2006-07-18,ERDŐKÖVESD CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
1947,2007-10-20,2013-02-28,JÁSZFÉNYSZARU VÁROS POLGÁRMESTERI HIVATALA
1947,2013-03-01,3999-12-31,JÁSZFÉNYSZARUI KÖZÖS ÖNKORMÁNYZATI HIVATAL
19470,2006-07-31,2006-07-31,KISKUCKÓ NAPKÖZI OTTHONOS ÓVODA SZÁKSZEND
19471,2006-07-31,2006-07-31,ÖVEGES JÓZSEF ÁLTALÁNOS ISKOLA SZÁKSZEND
19472,2006-07-31,2006-07-31,NAPKÖZI OTTHONOS ÓVODA
19473,2006-07-04,2006-07-04,BOJÓTHY SIMON ÁLTALÁNOS ISKOLA
19474,2006-07-31,2006-07-31,"NAPSUGÁR ÓVODA, NAGYSÁP"
19475,2006-06-30,2006-06-30,"II.RÁKÓCZI FERENC ÁLTALÁNOS ISKOLA, NAGYSÁP"
19476,2006-07-31,2006-07-31,MÓRA FERENC ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
19477,2006-07-31,2006-07-31,NAPKÖZIOTTHONOS ÓVODA KECSKÉD
19478,2006-07-31,2006-07-31,NAPKÖZI OTTHONOS ÓVODA
19479,2006-06-30,2006-06-30,GRÓF SZÉCHENYI ISTVÁN ÁLTALÁNOS ISKOLA
1948,2007-10-20,3999-12-31,"JÁSZFÉNYSZARU VÁROSI ÖNKORMÁNYZAT GAZDASÁGI, MŰSZAKI ELLÁTÓ ÉS SZOLGÁLTATÓ SZERVEZETE"
19480,2006-07-01,2006-07-01,KÖZÖS IGAZGATÁSÚ KÖZOKTATÁSI INTÉZMÉNY
19481,2006-07-31,2006-07-31,BÉRCZY KÁROLY KÖZÉPISKOLA
19482,2006-08-31,2006-08-31,NAPKÖZIOTTHONOS ÓVODA ÉS BÖLCSŐDE
19483,2006-08-31,2006-08-31,II. RÁKÓCZI FERENC ÁLTALÁNOS ISKOLA
19484,2006-08-31,2006-08-31,ÓVODA
19485,2006-08-31,2006-08-31,FEKETE ISTVÁN ÁLTALÁNOS ISKOLA
19486,2006-08-31,2006-08-31,PETŐFI SÁNDOR ÁLTALÁNOS ISKOLA ÉS NAPKÖZIOTTHONOS ÓVODA
19487,2006-08-30,2006-08-30,PILISVÖRÖSVÁR VÁROS KÖZÖSSÉGI HÁZ
19488,2006-07-31,2006-07-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
19489,2006-07-31,2006-07-31,KÖZSÉGI KÖZMŰVELŐDÉSI KÖNYVTÁR
1949,2007-10-20,2013-02-21,JÁSZJÁKÓHALMA KÖZSÉGI POLGÁRMESTERI HIVATAL
1949,2013-02-22,3999-12-31,JÁSZJÁKÓHALMAI POLGÁRMESTERI HIVATAL
19490,2006-08-31,2006-08-31,NAPKÖZIOTTHONOS ÓVODA MÉRK
19491,2006-08-01,2006-08-01,KÖZSÉGI ÓVODA
19492,2006-06-30,2006-06-30,KÖZSÉGI ÓVODA KISSZÉKELY
19493,2006-08-01,2006-08-01,FÁCÁNKERTI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
19494,2006-07-31,2006-07-31,VÁROSI NAPKÖZI OTTHONOS ÓVODA
19495,2006-08-30,2006-08-30,ÁLTALÁNOS ISKOLA ÉS NAPKÖZIOTTHONOS ÓVODA CSÉNYE
19496,2006-08-30,2006-08-30,ZICHY ANTÓNIA ÁLTALÁNOS ISKOLA IKERVÁR
19497,2006-08-30,2006-08-30,MESEVÁR ÓVODA IKERVÁR
19498,2006-08-30,2006-08-30,BATTHYÁNY LAJOS MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR IKERVÁR
19499,2006-08-01,2006-08-01,KEMENESSZENTPÉTERI ÁLTALÁNOS ISKOLA
195,2007-10-20,3999-12-31,OKTATÁSI HIVATAL
1950,2007-10-20,2009-09-09,JÁSZKISÉR NAGYKÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
1950,2009-09-10,2013-06-18,JÁSZKISÉR VÁROS POLGÁRMESTERI HIVATALA
1950,2013-06-19,3999-12-31,JÁSZKISÉRI POLGÁRMESTERI HIVATAL
19500,2006-07-01,2006-07-01,ÁMK NÉMET NEMZETISÉGI ÓVODA VÁROSLÖD-CSEHBÁNYA
19501,2006-07-01,2006-07-01,ÁMK NÉMET NEMZETISÉGI ÁLTALÁNOS ISKOLA
19502,2006-07-01,2006-07-01,TÁJHÁZ
19503,2006-07-01,2006-07-01,KÖZÖS FENNTARTÁSU ÁLTALÁNOS ISKOLA ÉS ÓVODA
19504,2006-07-01,2006-07-01,"""RŐTHY MIHÁLY"" ÁLTALÁNOS MŰVELÖDÉSI KÖZPONT"
19505,2006-07-01,2006-07-01,BÁCS-KISKUN MEGYEI NYUGDÍJBIZTOSÍTÁSI IGAZGATÓSÁG KIRENDELTSÉGE BAJA
19506,2006-07-01,2006-07-01,FŐVÁROSI ÉS PEST MEGYEI NYUGDÍJBIZTOSÍTÁSI IGAZGATÓSÁG KIRENDELTSÉGE CEGLÉD
19507,2006-07-15,2006-07-15,DEÁK DIÁK ÁLTALÁNOS ISKOLA
19508,2006-07-01,2006-07-01,APRAJAFALVA ÓVODA
19509,2005-07-01,2005-07-01,ELEMY SÁNDOR MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR
1951,2007-10-20,2013-02-26,JÁSZLADÁNY NAGYKÖZSÉG POLGÁRMESTERI HIVATALA
1951,2013-02-27,3999-12-31,JÁSZLADÁNYI POLGÁRMESTERI HIVATAL
19510,2006-07-01,2006-07-01,MŰVÉSZETEK HÁZA
19511,2006-07-01,2006-07-01,CSORBA GYŐZŐ MEGYEI KÖNYVTÁR
19512,2006-07-01,2006-07-01,BARANYA MEGYEI KULTURÁLIS ÉS IDEGENFORGALMI KÖZPONT
19513,2006-07-01,2006-07-01,BARANYA MEGYEI MÚZEUMOK IGAZGATÓSÁGA
19514,2006-07-01,2006-07-01,BARANYA MEGYEI LEVÉLTÁR
19515,2006-07-01,2006-07-01,KISKUNHALAS TISZTA TÉR ÖNK.TÁRS.REGIONÁLIS SZILÁRDHULLADÉK HASZNOSITO ÉS LERAKO LÉTESITÉSÉRE
19516,2006-07-01,2006-07-01,BÖLCSŐDE
19517,2006-07-13,2006-07-13,BÜKKSZENTKERESZTI SZLOVÁK NEMZETISÉGI ÁLTALÁNOS ISKOLA ÉS OVODA
19518,2006-01-01,2006-01-01,BODROGKÖZI KISTÉRSÉGI TERÜLETFEJLESZTÉSI TÁRSULÁS
19519,2006-07-01,2006-07-01,PERÉNYI PÉTER ÁLTALÁNOS ISKOLA ÉS NAPKÖZI OTTHONOS ÓVODA
1952,2007-10-20,2007-12-31,JÁSZSZENTANDRÁS KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
1952,2008-01-01,3999-12-31,JÁSZSZENTANDRÁS KÖZSÉGI ÖNKORMÁNYZAT
19520,2006-08-30,2006-08-30,HÓDMEZŐVÁSÁRHELY MEGYEI JOGÚ VÁROS ÖNKORMÁNYZAT MÁRIA VALÉRIA ÓVODA
19521,2006-06-30,2006-06-30,VÁROSI GYERMEK- ÉS DIÁKÉLELMEZÉSI KOORDINÁCIÓS KÖZPONT
19522,2006-07-31,2006-07-31,"ÁLTALÁNOS ISKOLA, SOKORÓPÁTKA"
19523,2006-07-31,2006-07-31,"NAPKÖZIOTTHONOS ÓVODA, SOKORÓPÁTKA"
19524,2006-08-31,2006-08-31,ALSÓTAGOZATOS ÁLTALÁNOS ISKOLA ÉS NAPKÖZIOTTHONOS ÓVODA RÉTALAP
19525,2006-06-12,2006-06-12,HAJDUBÖSZÖRMÉNYI KISTÉRSÉGI TERÜLETFEJLESZTÉSI TÁRSULÁS
19526,2006-07-01,2006-07-01,POLGÁRI KISTÉRSÉG CSALÁDSEGITÖ ÉS GYERMEKJOLÉTI SZOLGÁLATA
19527,2006-07-01,2006-07-01,NYIRACSÁD KÖZSÉGI ÖNKORMÁNYZAT GYERMEKJOLÉTI SZOLGÁLATA
19528,2004-01-01,2004-01-01,MŰVELŐDÉSI ÉS IFJÚSÁGI HÁZ
19529,2006-06-30,2006-06-30,BÉNYE KÖZSÉG NAPKÖZI OTTONOS ÓVODA
1953,2007-10-20,2013-02-28,CIBAKHÁZA NAGYKÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI  HIVATALA
1953,2013-03-01,3999-12-31,CIBAKHÁZI KÖZÖS ÖNKORMÁNYZATI  HIVATAL
19530,2006-06-30,2006-06-30,NAPKÖZIOTTHONOS ÓVODA
19531,2006-08-31,2006-08-31,NAPKÖZI OTTHONOS ÓVODA
19532,2005-12-31,2005-12-31,JÁND KÖZSÉG ÖNKORMÁNYZATÁNAK NAPPALI ELLÁTÁST NYÚJTÓ GONDOZÁSI KÖZPONTJA
19533,2006-06-30,2006-06-30,IDŐSKORÚAK GONDOZÓHÁZA
19534,2006-07-31,2006-07-31,NAPKÖZI OTTHONOS ÓVODA ALATTYÁN
19535,2006-07-31,2006-07-31,GEREVICH ALADÁR ÁLTALÁNOS ISKOLA ALATTYÁN
19536,2006-07-31,2006-07-31,KOSSUTH LAJOS ÁLTALÁNOS ISKOLA ÉS ALTERNATÍV SZAKISKOLA
19537,2006-07-31,2006-07-31,"DOZSA UTI ÁLTALÁNOS ÉS LABDARÚGO ISKOLA, ALAPFOKU MŰVÉSZETOKTATÁSI INTÉZMÉNY"
19538,2006-07-31,2006-07-31,HUNYADI MÁTYÁS ÁLTALÁNOS ISKOLA ÉS NAPKÖZI OTTHONOS ÓVODA JÁSZTELEK
19539,2006-06-30,2006-06-30,ÁLTALÁNOS ISKOLA ÉS ÓVODA TOLNANÉMEDI
1954,2007-10-20,3999-12-31,CSERKESZŐLŐ KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
19540,2006-07-01,2006-07-01,KLAPKA GYÖRGY MÜVELÖDÉSI HÁZ ÉS KÖNYVTÁR
19541,2005-12-31,2005-12-31,CSALÁDSEGÍTÖ KÖZPONT ÉS GYERMEKJÓLÉTI SZOLGÁLAT
19542,2006-07-31,2006-07-31,SZENT ISTVÁN KIRÁLY ÁLTALÁNOS ISKOLA
19543,2006-08-01,2006-08-01,CSERSZEGTOMAJI ÓVODA
19544,2006-06-30,2006-06-30,EGYSÉGES MŰVELÖDÉSI INTÉZMÉNY
19545,2006-06-30,2006-06-30,HÉVÍZI MÚZEÁLIS GYŰJTEMÉNY
19546,2006-07-31,2006-07-31,ÓVODA SEMJÉNHÁZA
19547,2006-03-01,2006-03-01,KÖZSÉGI GONDOZÁSI KÖZPONT
19548,2006-07-01,2006-07-01,NAPKÖZI OTTHONOS ÓVODA ZALAHÁSHÁGY
19549,2006-06-30,2006-06-30,JANTYIK MÁTYÁS MÚZEUM
1955,2007-10-20,3999-12-31,KUNSZENTMÁRTONI ÖNKORMÁNYZAT VÁROSGONDNOKSÁGA
19550,2006-06-30,2006-06-30,VÁROSI KÖNYVTÁR
19551,2006-06-30,2006-06-30,BÉKÉS VÁROSI ALAPFOKÚ MŰVÉSZETI ISKOLA
19552,2006-06-30,2006-06-30,BÉKÉS VÁROSI CSALÁDSEGITŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT
19553,2006-06-30,2006-06-30,BÉKÉS VÁROSI TERÜLETI GONDOZÁSI SZOLGÁLAT
19554,2006-06-30,2006-06-30,HÓDMEZÖVÁSÁRHELY MEGYEI JOGÚ VÁROS ÖNKORMÁNYZAT HÓDMEZŐVÁSÁRHELYI PEDAGÓGIAI ÉS SZOCIÁLIS SZOLGÁLTATÓ KÖZPONT
19555,2006-06-30,2006-06-30,HÓDMEZŐVÁSÁRHELY MEGYEI JOGÚ VÁROS SZOCIÁLIS GONDOZÁSI KÖZPONT
19556,2006-06-30,2006-06-30,HÓDMEZŐVÁSÁRHELY MEGYEI JOGÚ VÁROS EGYESÍTETT BÖLCSŐDEI INTÉZMÉNY
19557,2006-06-30,2006-06-30,HÓDMEZŐVÁSÁRHELY MEGYEI JOGÚ VÁROS SZIVÁRVÁNY SZAKOSÍTOTT SZOCIÁLIS OTTHON
19558,2006-06-30,2006-06-30,HÓDMEZŐVÁSÁRHELY MEGYEI JOGÚ VÁROS HAJLÉKTALANOKAT ELLÁTÓ EGYESÍTETT INTÉZMÉNYE
19559,2006-07-01,2006-07-01,PETÖFI SÁNDOR ÁLTALÁNOS ISKOLA
1956,2007-10-20,2007-12-31,POLGÁRMESTERI HIVATAL MESTERSZÁLLÁS
1956,2008-01-01,3999-12-31,MESTERSZÁLLÁS KÖZSÉGI ÖNKORMÁNYZAT
19560,2006-05-31,2006-05-31,PETÖFI SÁNDOR MŰVELŐDÉSI HÁZ
19561,2006-05-31,2006-05-31,TELEHÁZ INFORMÁCIÓS KÖZPONT ÉS HELYTÖRTÉNETI KIÁLLÍTÓ TEREM
19562,2006-06-30,2006-06-30,EGYESÍTETT SZOCIÁLIS INTÉZMÉNY TISZAFÖLDVÁR
19563,2005-08-25,2005-08-25,KÖZSÉGI ÓVODA
19564,2006-05-31,2006-05-31,VÁROSGONDNOKSÁG
19565,2006-07-01,2006-07-01,NEVELÉSI TANÁCSADÓ
19566,2006-07-01,2006-07-01,RÓZSA ÚTI ÁLTALÁNOS ISKOLA ÉS SPECIÁLIS SZAKISKOLA
19567,2006-04-01,2006-04-01,ZSADÁNY KÖZSÉGI ÖNKORMÁNYZAT IDŐSEK OTTHONA
19568,2006-04-01,2006-04-01,ZSADÁNY KÖZSÉGI ÖNKORMÁNYZAT IDŐSEK KLUBJA
19569,2006-05-01,2006-05-01,ARANY JÁNOS ÁLTALÁNOS ISKOLA
1957,2007-10-20,2010-03-02,ÖCSÖD NAGYKÖZSÉG POLGÁRMESTERI HIVATALA
1957,2010-03-03,2012-04-02,ÖCSÖD NAGYKÖZSÉGI ÖNKORMÁNYZAT KÉPVISELŐTESTÜLETÉNEK POLGÁRMESTERI HIVATALA
1957,2012-04-03,3999-12-31,ÖCSÖDI POLGÁRMESTERI HIVATAL
19570,2005-09-01,2005-09-01,NAPKÖZIOTTHONOS ÓVODA RÉPCEVIS
19571,2005-11-17,2005-11-17,KÖZSÉGI KÖNYVTÁR ÚNY
19572,2005-11-17,2005-11-17,BÉKE MŰVELŐDÉSI HÁZ ÚNY
19573,2006-05-22,2006-05-22,1. SZ. BÖLCSÖDE
19574,2006-05-22,2006-05-22,2.SZ. BÖLCSÖDE
19575,2006-04-01,2006-04-01,KÖZMŰVELŐDÉSI KÖNYVTÁR
19576,2006-04-01,2006-04-01,MŰVELŐDÉSI HÁZ
19577,2006-03-28,2006-03-28,KÖZSÉGI MŰVELŐDÉSI HÁZ
19578,2006-03-28,2006-03-28,KÖZSÉGI KÖNYVTÁR
19579,2006-03-28,2006-03-28,KÖZSÉGI GYERMEKJÓLÉTI SZOLGÁLATA
1958,2007-10-20,2007-12-06,GAMESZ ÖCSÖD
1958,2007-12-07,2012-04-02,GAZDASÁGI MŰSZAKI ELLÁTÓ ÉS SZOLGÁLTATÓ SZERVEZET ÖCSÖD
1958,2012-04-03,2013-07-31,ÖCSÖDI GAZDASÁGI MŰSZAKI ELLÁTÓ ÉS SZOLGÁLTATÓ SZERVEZET
1958,2013-08-01,3999-12-31,ÖCSÖDI KÖZSÉGGONDNOKSÁG ÉS KÖNYVTÁR
19580,2005-08-15,2005-08-15,NAPKÖZIOTTHONOS ÓVODA
19581,2006-02-28,2006-02-28,CSENGŐD KÖZSÉG ÖNKORMÁNYZATÁNAK DANKÓ PISTA MŰVELŐDÉSI HÁZA ÉS KÖZSÉGI KÖNYVTÁRA
19582,2006-02-28,2006-02-28,MŰVELŐDÉSI HÁZ
19583,2006-02-28,2006-02-28,KÖNYVTÁR
19584,2005-09-16,2005-09-16,CSALÁDSEGITŐ KÖZPONT ÉS GYERMEKJÓLÉTI SZOLGÁLAT
19585,2006-04-24,2006-04-24,CEGLÉDBERCEL KÖZSÉG VÍZ ÉS CSATORNA MÜKÖDTETÖ INTÉZMÉNY
19586,2005-10-26,2005-10-26,GALGAGYÖRK KÖZSÉGI KÖNYVTÁR
19587,2004-08-01,2004-08-01,NAPKÖZIOTTHONOS ÓVODA
19588,2005-12-31,2005-12-31,BELVÁRDGYULA ÓVODA
19589,2006-02-23,2006-02-23,HATVAN KÖRZETE KISTÉRSÉGI TERÜLETFEJLESZTÉSI TÁRSULÁS
1959,2007-10-20,2009-12-31,FEGYVERNEK NAGYKÖZSÉGI ÖNKORMÁNYZAT
1959,2010-01-01,2013-02-27,FEGYVERNEK NAGYKÖZSÉG POLGÁRMESTERI HIVATALA
1959,2013-02-28,3999-12-31,FEGYVERNEKI POLGÁRMESTERI HIVATAL
19590,2006-03-01,2006-03-01,1. SZ. IDŐSEK KLUBJA
19591,2006-03-01,2006-03-01,2. SZ. IDŐSEK KLUBJA
19592,2006-03-01,2006-03-01,CSALÁDSEGÍTŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT
19593,2005-12-31,2005-12-31,KISBÉRI SZOCIÁLIS SZOLGÁLTATÓ KÖZPONT
19594,2005-07-06,2005-07-06,BUDAKESZI ÖNKORMÁNYZAT GONDOZÁSI KÖZPONT
19595,2006-01-30,2006-01-30,NAGYKÖZSÉGI SZOCIÁLIS SZOLGÁLAT
19596,2005-12-31,2005-12-31,GONDOZÁSI KÖZPONT
19597,2006-03-31,2006-03-31,VÁROSI CSALÁDSEGITŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT
19598,2006-01-05,2006-01-05,CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT MIHÁLD
19599,2005-08-31,2005-08-31,NAPKÖZIOTTHONOS ÓVODA
196,2007-10-20,3999-12-31,BUDAPESTI CORVINUS EGYETEM
1960,2007-10-20,2013-06-13,KENDERES VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
1960,2013-06-14,3999-12-31,KENDERESI POLGÁRMESTERI HIVATAL
19600,2005-12-31,2005-12-31,MOHÁCS KISTÉRSÉGI CSALÁDSEGÍTŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT
19601,2005-12-31,2005-12-31,IDŐSEK KLUBJA BIKAL
19602,2005-12-31,2005-12-31,PETÖFI SÁNDOR MŰVELÖDÉSI HÁZ
19603,2005-10-01,2005-10-01,SZOCIÁLIS CLUB
19604,2005-08-31,2005-08-31,SZILVÁSVÁRAD-NAGYVISNYÓ ÖSSZEVONT ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT
19605,2005-12-31,2005-12-31,BÉLAPÁTFALVA ÉS TÉRSÉGE TERÜLETFEJLESZTÉSI TÁRSULÁS
19606,2006-03-01,2006-03-01,HUMÁN ALAPELLÁTÁSOK INTÉZETE
19607,2006-01-31,2006-01-31,IDŐSEK BENTLAKÁSOS OTTHONA
19608,2005-12-31,2005-12-31,SZOCIÁLIS GONDOZÁSI KÖZPONT
19609,2005-10-01,2005-10-01,BÉKE MŰVELŐDÉSI HÁZ  MOGYORÓSBÁNYA
1961,2007-10-20,2009-06-30,KENGYEL POLGÁRMESTERI HIVATAL
1961,2009-07-01,2013-03-05,KENGYEL KÖZSÉG POLGÁRMESTERI HIVATALA
1961,2013-03-06,3999-12-31,KENGYELI POLGÁRMESTERI HIVATAL
19610,2005-12-31,2005-12-31,IDŐSEK NAPKÖZIOTTHONA
19611,2005-12-31,2005-12-31,GYERMEKJÓLÉTI- ÉS CSALÁDSEGÍTÖ SZOLGÁLAT KAZÁR-RÁKÓCZIBÁNYA
19612,2005-11-30,2005-11-30,KÖZSÉGI KÖNYVTÁR
19613,2005-12-31,2005-12-31,IDŐSEK KLUBJA
19614,2005-12-31,2005-12-31,CSALÁDSEGÍTŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT
19615,2006-01-01,2006-01-01,PILISSZENTIVÁNI IRODATECHNIKAI ÉS ÜGYVITELI  SZAKISKOLA
19616,2006-01-30,2006-01-30,EGYÜTT SEGÍTŐSZOLGÁLAT
19617,2005-12-31,2005-12-31,DUNAHARASZTI VÁROS ÖNKORMÁNYZATÁNAK GYERMEKJÓLÉTI SZOLGÁLATA
19618,2005-12-31,2005-12-31,SZIGETHALOM ÖNKORMÁNYZAT GYERMEKJÓLÉTI SZOLGÁLAT
19619,2005-12-31,2005-12-31,DUNAKESZI VÁROS 1 SZ BÖLCSŐDE
1962,2007-10-20,3999-12-31,KŐTELEK KÖZSÉGI ÖNKORMÁNYZAT
19620,2005-12-31,2005-12-31,DUNAKESZI VÁROS 2 SZ BÖLCSŐDE
19621,2005-12-31,2005-12-31,DUNAKESZI VÁROS FEJLESZTŐ NAPKÖZI OTTHON
19622,2005-12-31,2005-12-31,DUNAKESZI VÁROS CSALÁDSEGÍTŐ SZOLGÁLAT
19623,2005-12-31,2005-12-31,NEVELÉSI TANÁCSADÓ
19624,2006-01-01,2006-01-01,IPOLYTÖLGYES KÖZSÉGI KÖNYVTÁRA
19625,2006-01-01,2006-01-01,TINNYE KÖZSÉG IDÖSEK NAPKÖZIOTTHONA
19626,2005-08-31,2005-08-31,BALÁZS JÁNOS ÁLTALÁNOS ISKOLA
19627,2006-02-08,2006-02-08,ÁLTALÁNOS ISKOLA ÉS ÓVODA
19628,2005-12-31,2005-12-31,TERÉZVÁROSI PEDAGÓGIAI SZOLGÁLTATÓ INTÉZET
19629,2005-12-31,2005-12-31,OLASZ KÖZSÉG KÖNYVTÁRA ÉS ISKOLAI KÖNYVTÁRA
1963,2007-10-20,2008-01-23,KUNHEGYES VÁROSI POLGÁRMESTERI HIVATALA
1963,2008-01-24,2013-06-09,KUNHEGYES VÁROS POLGÁRMESTERI HIVATALA
1963,2013-06-10,3999-12-31,KUNHEGYESI POLGÁRMESTERI HIVATAL
