TZSAZON_ID,AJTO,CIMTIP,CTELEP,EPULET,HATKEZD,HATVEGE,HAZSZ,IRSZ,KOZTJ,KOZTN,LEPCSOHAZ,ORSZ,PF,SZINT
24214,,SZ,Szamossályi,,2007-08-31,2007-08-31,1-3,4735,02,Béke,,HU,,
24215,,SZ,Kazincbarcika,,2007-10-20,2013-03-31,1/B,3700,01,Egressy Béni,,HU,,
24216,,SZ,Sátoraljaújhely,,2007-10-20,2011-07-31,31,3980,01,Deák,,HU,,
24217,,SZ,Jászapáti,,2008-07-01,2012-08-31,2,5130,02,Vasút,,HU,,
24218,,SZ,Mezőszilas,,2008-06-01,2013-01-31,111,7017,01,Fő,,HU,,
24219,,SZ,Zalakaros,,2008-06-01,2013-06-30,8,8749,02,Fő,,HU,,
2422,,SZ,Nagytevel,,2007-10-20,3999-12-31,56,8562,01,Kossuth,,HU,,
24220,,SZ,Hajdúszoboszló,,2008-06-01,2013-06-30,58-64,4200,01,Rákóczi,,HU,,
24221,,SZ,Alap,,2008-07-01,2009-09-27,31,7011,02,Dózsa György,,HU,,
24221,,SZ,Alap,,2009-09-28,2013-01-31,31,7011,01,Dózsa György,,HU,,
24222,,SZ,Püspökladány,,2008-01-01,2013-09-11,2/2,4150,01,Bajcsy-Zs.,,HU,,
24223,,SZ,Füzérkomlós,,2007-10-20,2009-07-13,44,3997,02,Felszabadulás,,HU,,
24224,,SZ,Füzérkomlós,,2007-10-20,2009-07-13,44,3997,01,Felszabadulás,,HU,,
24225,,SZ,Olaszliszka,,2007-10-20,2009-06-30,21,3933,02,Petőfi,,HU,,
24225,,SZ,Olaszliszka,,2009-07-01,2011-12-19,23,3933,02,Petőfi,,HU,,
24226,,SZ,Hejőpapi,,2007-10-20,2011-03-06,7,3594,01,Bartók Béla,,HU,,
24226,,SZ,Hejőpapi,,2011-03-07,2012-12-31,2,3594,02,Templom,,HU,,
24227,,SZ,Sopronkövesd,,2008-07-01,2012-12-31,81,9483,01,Kossuth Lajos,,HU,,
24228,,SZ,Tapolca,,2008-06-15,2008-06-30,8,8300,01,Móricz Zs.,,HU,,
24228,,SZ,Tapolca,,2008-07-01,2011-06-30,2,8300,01,Kossuth L.,,HU,,
24229,,SZ,Veszprém,,2008-07-01,2011-12-31,1,8200,05,Megyeház,,HU,,
24229,,SZ,Várpalota,,2012-01-01,2013-06-30,39,8100,01,Gárdonyi Géza ,,HU,,
2423,,SZ,Somlóvásárhely,,2007-10-20,3999-12-31,1,8481,05,Szabadság,,HU,,
24230,,SZ,Szombathely,,2008-03-01,2012-12-31,1,9700,05,Berzsenyi,,HU,,
24231,,SZ,Pusztavám,,2008-07-01,2011-03-31,64-66,8066,01,Kossuth,,HU,,
24232,,SZ,Pusztaszabolcs,,2008-07-01,2012-08-30,14,2490,01,Mátyás király,,HU,,
24232,,SZ,Pusztaszabolcs,,2012-08-31,2012-12-31,14,2490,02,Mátyás király,,HU,,
24233,,SZ,Kecskemét,,2008-07-01,2012-12-31,2,6000,05,Hunyadi János,,HU,,
24234,,SZ,Kecskemét,,2008-07-01,2008-07-31,32,6000,02,Nyíri,,HU,,
24234,,SZ,Kecskemét,,2008-08-01,2012-12-31,73,6000,02,Nyíri,,HU,,
24235,,SZ,Tapolca,,2008-07-02,2012-12-31,1-5,8300,01,Úttörő,,HU,,
24236,,SZ,Szolnok,,2008-07-01,2010-05-20,37,5000,02,Baross,,HU,,
24236,,SZ,Szolnok,,2010-05-21,2012-12-31,37,5000,01,Baross,,HU,,
24237,,SZ,Szolnok,,2008-07-01,2010-05-20,43,5000,02,Baross G.,,HU,,
24237,,SZ,Szolnok,,2010-05-21,2012-06-30,43,5000,01,Baross,,HU,,
24237,,SZ,Szolnok,,2012-07-01,2012-12-31,4,5000,01,Béla Király,,HU,,
24238,,SZ,Nagymaros,,2007-10-20,2010-12-31,2,2626,01,Dózsa Gy.,,HU,,
24239,,SZ,Fajsz,,2007-10-20,2010-10-03,20,6352,01,Szent István,,HU,,
2424,,SZ,Nagyalásony,,2007-10-20,3999-12-31,29,8484,01,Kossuth,,HU,,
24240,,SZ,Pély,,2008-07-01,2012-12-31,165,3381,01,Fő,,HU,,
24241,,SZ,Öregcsertő,,2007-10-20,2010-10-03,125,6311,01,Kossuth Lajos,,HU,,
24242,,SZ,Baja,,2008-07-01,2012-12-31,60,6500,01,Szent Antal,,HU,,
24243,,SZ,Vésztő,,2008-08-01,2013-06-30,49-51,5530,01,Kossuth L.,,HU,,
24244,,SZ,Érd,,2008-05-20,2012-05-23,1,2030,01,Alsó,,HU,,
24245,,SZ,Tápióság,,2008-07-01,2012-12-31,1,2253,01,Papp Károly,,HU,,
24245,,SZ,Tápióság,,2013-01-01,2013-08-31,21,2253,01,Bicskei,,HU,,
24246,,SZ,Tápiószentmárton,,2008-07-01,2013-06-30,11,2711,02,Kossuth Lajos,,HU,,
24247,,SZ,Tápiószentmárton,,2008-07-01,2012-12-31,11,2711,02,Kossuth Lajos,,HU,,
24248,,SZ,Tápiószentmárton,,2008-07-01,2013-06-30,1,2711,02,Bartók Béla,,HU,,
24249,,SZ,Körösszegapáti,,2008-07-01,2013-01-31,62,4135,01,Kossuth,,HU,,
2425,,SZ,Halimba,,2007-10-20,3999-12-31,16,8452,01,Petőfi,,HU,,
24250,,SZ,Bernecebaráti,,2008-07-01,2009-05-01,59,2639,01,Széchenyi,,HU,,
24251,,SZ,Pilis,,2008-07-01,2012-12-31,30,2721,01,Kossuth L.,,HU,,
24252,,SZ,Nagybajom,,2008-07-01,2012-12-31,10,7561,01,Kossuht Lajos,,HU,,
24253,,SZ,Bátonyterenye,,2008-08-01,2012-12-31,2,3078,02,Jászai M.,,HU,,
24254,,SZ,Siófok,,2008-08-04,2009-02-12,2,8600,01,Bakonyi,,HU,,
24254,,SZ,Siófok,,2009-02-13,2013-03-31,2,8600,01,Bakony,,HU,,
24255,,SZ,Siófok,,2008-07-01,2008-07-17,1,8600,05,Fő,,HU,,
24255,,SZ,Siófok,,2008-07-18,2012-12-31,2,8600,01,Szépvölgyi,,HU,,
24256,,SZ,Enying,,2008-08-01,2012-12-31,55,8130,01,Kossuth Lajos,,HU,,
24257,,SZ,Csanádpalota,,2008-08-15,2012-12-31,46,6913,01,Szent István,,HU,,
24257,,SZ,Csanádpalota,,2013-01-01,2013-06-30,6,6913,01,Sirály,,HU,,
24258,,SZ,Pécs,,2008-07-01,2010-06-30,2,7622,01,Nagy Lajos,,HU,,
24258,,SZ,Pécs,,2010-07-01,2012-12-31,9,7621,05,Széchenyi,,HU,,
24259,,SZ,Debrecen,,2008-08-01,2012-08-31,44,4024,01,Kossuth,,HU,,
2426,,SZ,Csabrendek,,2007-10-20,3999-12-31,4,8474,01,Árpád,,HU,,
24260,,SZ,Debrecen,,2008-08-01,2012-12-31,39,4030,01,Szabó Kálmán,,HU,,
24261,,SZ,Forráskút,,2008-08-01,2012-12-31,32,6793,01,Jókai M.,,HU,,
24262,,SZ,Balástya,,2008-08-01,2012-08-31,32,6764,01,Rákóczi,,HU,,
24263,,SZ,Balástya,,2008-08-01,2012-08-31,5,6764,01,Rákóczi,,HU,,
24264,,SZ,Pápa,,2008-08-01,2013-10-18,2,8500,02,Külső-Veszprémi,,HU,,
24265,,SZ,Tiszavasvári,,2008-08-01,2009-06-30,1,4440,02,Petőfi,,HU,,
24265,,SZ,Tiszavasvári,,2009-07-01,2012-12-31,1,4440,01,Petőfi,,HU,,
24266,,SZ,Kemenesszentpéter,,2008-08-01,2011-02-02,1,8518,01,Dózsa,,HU,,
24266,,SZ,Kemenesszentpéter,,2011-02-03,2013-06-30,2,8518,01,Jókai,,HU,,
24267,,SZ,Igrici,,2008-08-01,2012-06-15,54,3459,02,Kossuth,,HU,,
24268,,SZ,Nyírgyulaj,,2008-08-15,2009-06-30,8-10,4311,02,Bajcsy Zsilinszky,,HU,,
24268,,SZ,Nyírgyulaj,,2009-07-01,2012-08-31,8-10,4311,01,Bajcsy Zsilinszky,,HU,,
24269,,SZ,Hernádvécse,,2008-01-01,2011-10-19,6,3874,02,Arany János,,HU,,
2427,,SZ,Káptalanfa,,2007-10-20,3999-12-31,5,8471,01,Rákóczi,,HU,,
24270,,SZ,Dabas,,2008-09-01,2012-09-03,107,2370,01,József Attila,,HU,,
24270,,SZ,Dabas,,2012-09-04,2012-12-31,35,2370,02,Szent István,,HU,,
24271,,SZ,Vál,,2008-08-01,2011-07-31,1,2473,05,Szt. István,,HU,,
24272,,SZ,Zsombó,,2008-08-01,2012-12-31,8,6792,01,Móra F.,,HU,,
24273,,SZ,Budapest,,2008-08-01,2012-12-31,16-18,1117,01,Baranyai,,HU,,
24274,,SZ,Tenk,,2008-08-01,2012-12-31,58,3359,02,Fő,,HU,,
24275,,SZ,Baksa,,2008-08-16,2009-07-31,2/a,7834,01,Rádfai,,HU,,
24276,,SZ,Hodász,,2008-09-01,2011-08-31,1-3,4334,02,Széchenyi,,HU,,
24276,,SZ,Hodász,,2011-09-01,2012-08-31,1-3,4334,01,Széchenyi,,HU,,
24277,,SZ,Görcsöny,,2008-09-01,2012-01-01,33,7833,01,Hársfa,,HU,,
24277,,SZ,Görcsöny,,2012-01-02,2013-01-23,31,7833,01,Hársfa,,HU,,
24278,,SZ,Jánossomorja,,2008-08-01,2011-09-01,49-51,9167,01,Petőfi Sándor,,HU,,
24278,,SZ,Bősárkány,,2011-09-02,2012-12-31,49-51,9167,01,Petőfi Sándor,,HU,,
24279,,SZ,Pálháza,,2008-09-01,2012-12-31,13,3994,01,Vásártér,,HU,,
24279,,SZ,Pálháza,,2013-01-01,2013-06-30,15,3994,02,Vásártéri,,HU,,
2428,,SZ,Csögle,,2007-10-20,3999-12-31,188,8495,01,Rákóczi,,HU,,
24280,,SZ,Nyírvasvári,,2008-08-15,2009-06-30,65,4341,02,Kossuth,,HU,,
24280,,SZ,Nyírvasvári,,2009-07-01,2010-08-31,65,4341,01,Kossuth,,HU,,
24281,,SZ,Nyársapát,,2008-08-15,2008-09-24,11,2712,01,Béke,,HU,,
24281,,SZ,Nyársapát,,2008-09-25,2009-06-30,6,2712,02,József Attila,,HU,,
24281,,SZ,Nyársapát,,2009-07-01,2012-12-31,6,2712,02,József Attila,,HU,,
24282,,SZ,Rajka,,2008-08-01,2011-07-05,27,9224,01,Kossuth Lajos,,HU,,
24283,,SZ,Salgótarján,,2008-06-01,2012-12-31,60,3100,02,Rákóczi,,HU,,
24284,,SZ,Tarnazsadány,,2008-07-31,2011-08-31,3,3283,05,József Attila,,HU,,
24285,,SZ,Marcali,,2008-08-01,2012-12-31,11,8700,01,Rákóczi,,HU,,
24286,,SZ,Bikal,,2008-09-01,2009-06-30,2,7346,01,Zeínyi,,HU,,
24286,,SZ,Bikal,,2009-07-01,2009-07-31,13,7346,01,Rákóczi,,HU,,
24287,,SZ,Kék,,2008-09-01,2012-12-31,2,4515,01,Rákóczi,,HU,,
24288,,SZ,Bélapátfalva,,2008-09-01,2012-06-30,29,3346,01,IV. Béla,,HU,,
24289,,SZ,Bélapátfalva,,2008-09-01,2012-12-31,19,3346,01,József Attila,,HU,,
2429,,SZ,Kerta,,2007-10-20,2007-12-31,36,8492,02,Dózsa György,,HU,,
2429,,SZ,Kerta,,2008-01-01,3999-12-31,36,8492,01,Dózsa György,,HU,,
24290,,SZ,Bélapátfalva,,2008-09-01,2012-12-31,19,3346,01,József Attila,,HU,,
24291,,SZ,Tiszanána,,2008-09-01,2012-12-31,1,3385,02,Hunyadi,,HU,,
24292,,SZ,Baja,,2008-09-01,2009-07-31,17,6500,01,Madách,,HU,,
24293,,SZ,Ózd,,2008-09-01,2008-12-19,1,3600,02,Brassói,,HU,,
24293,,SZ,Ózd,,2008-12-20,2012-12-31,6,3600,02,48-as,,HU,,
24294,,SZ,Kötcse,,2008-09-01,2009-06-30,1,8627,23,Hősök,,HU,,
24295,,SZ,Mosonmagyaróvár,,2008-01-01,2008-01-01,11,9200,01,Fő,,HU,,
24296,,SZ,Enying,,2008-10-01,2012-12-31,14,8130,05,Szabadság,,HU,,
24297,,SZ,Tiszajenő,,2009-01-01,2012-12-31,11,5094,02,Vasút,,HU,,
24298,,SZ,Nagykanizsa,,2008-09-02,2011-07-24,9,8800,02,Rózsa,,HU,,
24298,,SZ,Nagykanizsa,,2011-07-25,2012-12-31,9,8800,01,Rózsa,,HU,,
24299,,SZ,Penc,,2008-08-01,2011-08-31,15-17,2614,01,Rákóczi,,HU,,
243,,SZ,Nagyharsány,,2007-10-20,3999-12-31,54,7822,01,Kossuth L.,,HU,,
2430,,SZ,Noszlop,,2007-10-20,3999-12-31,45,8456,01,Dózsa Gy.,,HU,,
24300,,SZ,Külsővat,,2008-07-29,2009-09-01,12,9532,01,Raffel Mihály,,HU,,
24301,,SZ,Záhony,,2008-04-24,2013-06-30,35,4625,02,Ady E.,,HU,,
24302,,SZ,Somogygeszti,,2008-09-01,2009-08-26,1-2,7455,01,Dózsa,,HU,,
24303,,SZ,Kisvárda,,2007-10-20,2012-12-31,2,4600,02,Várday István,,HU,,
24304,,SZ,Alsóvadász,,2007-10-20,2010-04-01,40,3811,02,Fő,,HU,,
24305,,SZ,Ikrény,,2008-08-14,2008-08-31,16,9141,01,Széchenyi,,HU,,
24306,,SZ,Miskolc,,2008-09-01,2012-12-31,1,3525,05,Városház,,HU,,
24307,,SZ,Miskolc,,2007-10-20,2012-08-31,35,3528,01,Fövényszer,,HU,,
24308,,SZ,Miskolc,,2007-10-20,2009-06-30,5,3529,01,Középszer,,HU,,
24309,,SZ,Miskolc,,2007-10-20,2012-08-31,1,3516,05,Szolártsik,,HU,,
2431,,SZ,Somlószőlős,,2007-10-20,3999-12-31,164,8483,01,Kossuth,,HU,,
24310,,SZ,Miskolc,,2007-10-20,2009-06-30,17,3525,01,Mátyás király,,HU,,
24311,,SZ,Miskolc,,2007-10-20,2009-06-30,4/a,3534,01,Árpád,,HU,,
24312,,SZ,Szerep,,2008-11-01,2009-12-19,46,4163,01,Nagy,,HU,,
24313,,SZ,Magyarkeszi,,2008-11-01,2012-12-31,2,7098,01,Szabadság,,HU,,
24314,,SZ,Abda,,2009-01-01,2009-06-30,20,9151,01,Szent István,,HU,,
24314,,SZ,Abda,,2009-07-01,2012-12-31,3,9151,01,Szent István,,HU,,
24315,,SZ,Monok,,2008-03-20,2010-08-01,18,3905,01,Kossuth Lajos,,HU,,
24316,,SZ,Mezőtárkány,,2008-12-15,2013-02-28,81,3375,02,Kossuth Lajos,,HU,,
24317,,SZ,Gyöngyös,,2008-11-26,2012-12-31,13,3200,05,Fő,,HU,,
24318,,SZ,Úrhida,,2009-01-01,2013-02-28,66,8142,01,Kossuth Lajos,,HU,,
24319,,SZ,Kunszentmárton,,2009-01-01,2012-12-31,8,5440,05,Köztársaság,,HU,,
2432,,SZ,Adorjánháza,,2007-10-20,3999-12-31,26,8497,02,Fő,,HU,,
24320,,SZ,Nagybörzsöny,,2007-10-20,2009-05-31,27/1,2634,01,Széchenyi,,HU,,
24321,,SZ,Szarvas,,2008-12-01,2012-12-31,20,5540,01,Vajda P.,,HU,,
24322,,SZ,Kecskemét,,2009-01-01,2012-08-30,23,6000,01,Juhar,,HU,,
24322,,SZ,Kecskemét,,2012-08-31,2013-03-31,8,6000,05,Katona József,,HU,,
24323,,SZ,Mezőkövesd,,2008-10-01,2012-12-31,114,3400,01,Mátyás király,,HU,,
24324,,SZ,Újszentmargita,,2009-01-01,2013-02-28,125,4065,01,Rákóczi,,HU,,
24325,,SZ,Piricse,,2009-01-01,2009-06-30,11,4375,02,Petőfi,,HU,,
24325,,SZ,Piricse,,2009-07-01,2012-12-31,11,4375,01,Petőfi,,HU,,
24326,,SZ,Gyulaháza,,2009-01-01,2012-06-18,45,4545,02,Petőfi S.,,HU,,
24326,,SZ,Gyulaháza,,2012-06-19,2013-02-28,45,4545,01,Petőfi S.,,HU,,
24327,,SZ,Nyíregyháza,,2009-01-01,2009-06-30,25,4400,02,Dózsa György,,HU,,
24327,,SZ,Nyíregyháza,,2009-07-01,2012-03-13,25,4400,01,Dózsa György,,HU,,
24328,,SZ,Záhony,,2009-01-01,2009-06-30,30,4625,02,Ady E.,,HU,,
24328,,SZ,Záhony,,2009-07-01,2011-10-04,17,4625,02,Ady E.,,HU,,
24328,,SZ,Záhony,,2011-10-05,2012-12-31,29,4625,02,Alkotmány,,HU,,
24329,,SZ,Tázlár,,2009-01-01,2013-02-28,2,6236,21,Templom,,HU,,
2433,,SZ,Kiscsősz,,2007-10-20,3999-12-31,47,8494,01,Kossuth,,HU,,
24330,,SZ,Vác,,2009-01-01,2012-12-13,19,2600,02,Köztársaság,,HU,,
24331,,SZ,Balatonszemes,,2009-01-01,2012-12-31,23,8636,01,Bajcsy-Zs.,,HU,,
24332,,SZ,Regöly,,2009-01-01,2012-12-31,2,7193,01,Rákóczi,,HU,,
24333,,SZ,Sellye,,2009-01-01,2012-12-31,1,7960,01,Dózsa Gy.,,HU,,
24334,,SZ,Békéscsaba,,2009-01-01,2011-07-31,3,5600,02,Vandháti,,HU,,
24335,,SZ,Zubogy,,2009-01-01,2013-02-28,51,3723,02,Szabadság,,HU,,
24336,,SZ,Mezőcsát,,2009-01-01,2011-12-31,50,3450,01,Széchenyi,,HU,,
24336,,SZ,Mezőcsát,,2012-01-01,2012-03-31,1,3450,23,Hősök,,HU,,
24337,,SZ,Bágyogszovát,,2009-01-01,2013-02-28,1,9145,01,József A.,,HU,,
24338,,SZ,Tárkány,,2009-01-01,2013-02-28,144,2945,01,Fő,,HU,,
24339,,SZ,Balatonszabadi,,2008-06-26,2010-07-31,139,8651,01,Vak B.,,HU,,
2434,,SZ,Kispirit,,2007-10-20,3999-12-31,3,8496,02,Kossuth,,HU,,
24340,,SZ,Kaposvár,,2009-01-01,2009-06-30,8,7400,01,Somssich,,HU,,
24340,,SZ,Kaposvár,,2009-07-01,2013-03-31,8,7400,01,Somssich P.,,HU,,
24341,,SZ,Mike,,2009-01-01,2012-12-31,43,7512,01,Hunyadi,,HU,,
24342,,SZ,Nagyhegyes,,2009-01-01,2012-03-01,4,4064,01,Kossuth,,HU,,
24343,,SZ,Balatonszabadi,,2008-09-01,2010-07-31,96,8651,01,Vak Bottyán,,HU,,
24344,,SZ,Csolnok,,2009-01-01,2012-12-31,1,2521,05,Rákóczi,,HU,,
24345,,SZ,Mezőcsát,,2009-01-01,2013-06-30,24,3450,23,Hősök,,HU,,
24346,,SZ,Mosonmagyaróvár,,2009-01-01,2012-12-31,20,9200,01,Bástya,,HU,,
24347,,SZ,Csorvás,,2009-01-01,2010-04-13,2/4,5920,01,Batthyány,,HU,,
24348,,SZ,Solt,,2007-10-20,2009-11-16,12,6320,01,Toldi,,HU,,
24349,,SZ,Miskolc,,2009-02-01,2011-03-31,12,3532,01,Károly,,HU,,
2435,,SZ,Nagypirit,,2007-10-20,3999-12-31,42,8496,01,Kossuth,,HU,,
24350,,SZ,Szeged,,2009-01-01,2013-06-30,5,6720,05,Széchenyi,,HU,,
24351,,SZ,Délegyháza,,2008-12-15,2011-07-31,1-3,2337,05,Szabadság,,HU,,
24351,,SZ,Délegyháza,,2011-08-01,2012-12-31,1-3,2337,05,Szabadság,,HU,,
24352,,SZ,Bük,,2009-02-01,2012-12-31,7-9,9737,01,Eötvös,,HU,,
24353,,SZ,Nyíregyháza,,2007-10-20,2013-06-30,1,4400,01,Tűzoltó,,HU,,
24354,,SZ,Sajószentpéter,,2009-07-01,2012-12-31,1,3770,01,Móra F.,,HU,,
24355,,SZ,Kemence,,2009-02-01,2013-01-31,77,2638,01,Fő,,HU,,
24356,,SZ,Mőcsény,,2009-01-01,2009-12-31,2,7163,01,Béke,,HU,,
24356,,SZ,Cikó,,2010-01-01,2011-06-30,1,7161,05,Iskola,,HU,,
24357,,SZ,Pincehely,,2008-12-15,2012-02-01,37,7084,01,Kossuth L.,,HU,,
24358,,SZ,Halmaj,,2008-09-11,2009-04-21,14,3842,02,Petőfi,,HU,,
24359,,SZ,Székesfehérvár,,2009-03-16,2012-12-17,1,8000,05,III. Béla király,,HU,,
2436,,SZ,Borszörcsök,,2007-10-20,3999-12-31,198,8479,01,Petőfi,,HU,,
24360,,SZ,Budapest,,2009-03-12,2010-04-29,8-9,1054,05,Szabadság,,HU,,
24360,,SZ,Budapest,,2010-04-30,2010-12-31,20,1055,01,Honvéd,,HU,,
24361,,SZ,Uszka,,2008-01-01,2009-09-07,80,4952,02,Fő,,HU,,
24362,,SZ,Vekerd,,2007-10-20,2012-04-15,18,4143,02,Kossuth,,HU,,
24363,,SZ,Zsáka,,2007-10-20,2009-05-07,1,4142,05,Szabadság,,HU,,
24364,,SZ,Vámosatya,,2009-05-01,2009-06-30,108,4936,02,Szabadság,,HU,,
24364,,SZ,Vámosatya,,2009-07-01,2013-02-28,108,4936,01,Szabadság,,HU,,
24365,,SZ,Kótaj,,2007-10-20,2009-08-03,13,4482,02,Szent István,,HU,,
24366,,SZ,Gacsály,,2007-10-20,2012-03-27,29,4972,02,Petőfi,,HU,,
24367,,SZ,Gacsály,,2007-10-20,2008-12-31,13,4972,02,Széchenyi,,HU,,
24368,,SZ,Alcsútdoboz,,2009-08-01,2012-12-31,105,8087,01,Szabadság,,HU,,
24369,,SZ,Miskolc,,2009-05-04,2013-06-10,13,3525,02,Tizeshonvéd,,HU,,
2437,,SZ,Kolontár,,2007-10-20,3999-12-31,24,8468,01,Kossuth L.,,HU,,
24370,,SZ,Vértesacsa,,2009-08-01,2012-08-31,17,8089,05,Vendel,,HU,,
24371,,SZ,Túristvándi,,2007-10-20,2010-09-24,4,4944,02,Móricz Zs.,,HU,,
24372,,SZ,Kaba,,2007-10-20,2010-10-03,1,4183,05,Szabadság,,HU,,
24373,,SZ,Gödöllő,,2007-10-20,2010-10-03,7,2100,05,Szabadság,,HU,,
24374,,SZ,Nagycserkesz,,2007-10-20,2010-10-03,10,4445,02,Lenin,,HU,,
24375,,SZ,Csökmő,,2007-10-20,2010-10-03,109,4145,01,Kossuth,,HU,,
24376,,SZ,Tiszanagyfalu,,2007-10-20,2009-07-31,80,4463,02,Kossuth,,HU,,
24377,,SZ,Tiszanagyfalu,,2007-10-20,2009-07-31,43,4463,02,Kossuth,,HU,,
24378,,SZ,Hatvan,,2009-07-01,2011-06-30,2,3000,01,Vécsey,,HU,,
24379,,SZ,Szeged,,2009-07-01,2012-12-31,3,6725,02,Szabadkai,,HU,,
2438,,SZ,Pusztamiske,,2007-10-20,3999-12-31,26,8455,01,Dózsa György,,HU,,
24380,,SZ,Szeged,,2009-07-01,2012-12-31,14,6724,05,Mars,,HU,,
24381,,SZ,Szeged,,2009-07-01,2009-07-01,11,6722,01,Gutenberg,,HU,,
24381,,SZ,Szeged,,2009-07-02,2012-12-31,14,6720,01,Stefánia,,HU,,
24382,,SZ,Szeged,,2009-07-01,2012-12-31,84-86,6725,07,Kálvária,,HU,,
24383,,SZ,Bogád,,2009-08-01,2012-12-31,4,7742,05,Béke,,HU,,
24384,,SZ,Komló,,2009-07-01,2012-12-31,2,7300,01,Alkotmány,,HU,,
24384,,SZ,Komló,,2013-01-01,2013-06-30,1,7300,01,Sallai,,HU,,
24385,,SZ,Ráckeve,,2009-06-23,2013-03-31,4,2300,05,Szent Istán,,HU,,
24385,,LE,Szigetszentmiklós,,2009-06-23,2013-03-31,,2313,,,,HU,17,
24386,,SZ,Zalaegerszeg,,2009-07-01,2013-03-31,10,8900,01,Kosztolányi,,HU,,
24387,,SZ,Kutas,,2009-07-01,2012-12-31,82,7541,01,PETŐFI,,HU,,
24388,,SZ,Selyeb,,2009-07-01,2011-08-31,37,3809,02,Kossuth,,HU,,
24389,,SZ,Cigánd,,2009-06-24,2012-12-31,87,3973,01,Fő,,HU,,
2439,,SZ,Öcs,,2007-10-20,2009-12-31,1,8292,01,Petőfi,,HU,,
2439,,SZ,Öcs,,2010-01-01,3999-12-31,35,8292,01,Béke,,HU,,
24390,,SZ,Encs,,2009-07-01,2013-07-18,75,3860,02,Petőfi,,HU,,
24391,,SZ,Bükkábrány,,2009-07-01,2013-07-16,37,3422,02,Béke,,HU,,
24392,,SZ,Tatabánya,,2009-08-01,2012-08-30,47-53,2800,01,Szent István,,HU,,
24393,,SZ,Tatabánya,,2009-08-01,2012-08-30,62,2800,01,Jókai Mór,,HU,,
24394,,SZ,Tatabánya,,2009-08-01,2012-08-30,40/A,2800,01,Hadsereg,,HU,,
24395,,SZ,Tatabánya,,2009-08-01,2012-12-31,1,2800,05,Kodály,,HU,,
24396,,SZ,Tatabánya,,2009-08-01,2012-12-31,30,2800,02,Ságvári,,HU,,
24397,,SZ,Tatabánya,,2009-08-01,2010-04-12,,2800,04,Sárberki,,HU,,
24397,,SZ,Tatabánya,,2010-04-13,2012-12-31,3,2800,02,Pilinszky János,,HU,,
24398,,SZ,Pásztó,,2009-07-01,2012-12-29,36,3060,02,Nagymező,,HU,,
24398,,SZ,Pásztó,,2012-12-30,2012-12-31,36,3060,01,Nagymező,,HU,,
24399,,SZ,Tatabánya,,2009-07-01,2011-07-31,7/B,2800,01,Puskin,,HU,,
24399,,SZ,Tatabánya,,2011-08-01,2013-03-31,4,2800,05,Fő,,HU,,
244,,SZ,Szalánta,,2007-10-20,3999-12-31,63,7811,01,Hunyadi,,HU,,
2440,,SZ,Iszkáz,,2007-10-20,3999-12-31,3,8493,01,József A.,,HU,,
24400,,SZ,Barbacs,,2009-06-30,2013-02-28,5,9169,01,Kossuth,,HU,,
24401,,SZ,Sámsonháza,,2009-07-01,2012-02-22,46,3074,02,Petőfi,,HU,,
24402,,SZ,Szécsény,,2009-07-01,2012-12-31,84,3170,02,Rákóczi,,HU,,
24403,,SZ,Szeged,,2009-07-01,2012-08-31,4,6723,01,Űrhajós,,HU,,
24403,,SZ,Szeged,,2012-09-01,2012-12-31,4,6723,01,Sólyom,,HU,,
24404,,SZ,Bicske,,2009-08-01,2012-12-31,14/b,2060,05,Kossuth,,HU,,
24405,,SZ,Jászdózsa,,2009-08-01,2011-07-31,9,5122,02,Széchenyi,,HU,,
24405,,SZ,Jászberény,,2011-08-01,2012-12-31,1,5100,01,Bajcsy-Zsilinszky,,HU,,
24405,,SZ,Jánoshida,,2013-01-01,2013-06-30,16,5143,02,Fő,,HU,,
24406,,SZ,Lőkösháza,,2009-07-01,2011-06-30,17/19,5743,03,Alapítók,,HU,,
24407,,SZ,Elek,,2009-07-01,2010-04-07,17-19,5742,02,Lőkösházi,,HU,,
24407,,SZ,Elek,,2010-04-08,2012-12-31,17-19,5742,02,Lökösházi,,HU,,
24408,,SZ,Vilyvitány,,2009-07-01,2013-07-12,62,3991,01,Somogyi B.,,HU,,
24409,,SZ,Ágasegyháza,,2009-07-01,2012-01-09,2,6076,05,Kossuth,,HU,,
2441,,SZ,Kamond,,2007-10-20,3999-12-31,28,8469,01,Kossuth,,HU,,
24410,,SZ,Napkor,,1995-01-05,2010-10-03,23,4552,02,Kossuth,,HU,,
24411,,SZ,Jánkmajtis,,2002-11-11,2011-12-14,28,4741,02,Kossuth,,HU,,
24412,,SZ,Segesd,,2009-07-01,2012-12-31,1,7562,01,ISKOLA,,HU,,
24413,,SZ,Békéscsaba,,2009-07-01,2012-12-31,7,5600,05,Szent István,,HU,,
24414,,SZ,Fertőd,,2009-08-01,2013-03-31,2,9431,01,Joseph Haydn,,HU,,
24415,,SZ,Csongrád,,2009-08-01,2013-06-30,7,6640,05,Kossuth,,HU,,
24416,,SZ,Baja,,2009-08-01,2012-12-31,17,6500,01,Madách,,HU,,
24417,,SZ,Mágocs,,2009-08-01,2013-06-30,7,7342,01,Szabadság,,HU,,
24418,,SZ,Balatonszabadi,,2009-07-01,2010-07-31,131,8651,01,Vak Bottyán,,HU,,
