TZSAZON_ID,HATKEZD,HATVEGE,NEV,PIR,REGI_PIR
24953,2013-01-01,2013-08-31,HÓDMEZŐVÁSÁRHELYI TÖBBCÉLÚ KISTÉRSÉGI TÁRSULÁS KLAUZÁL GÁBOR ÁLTALÁNOS ISKOLA ÉS ÓVODA,359298,
24955,2013-01-01,2013-04-30,PEST MEGYEI MÚZEUMOK IGAZGATÓSÁGA,440194,
24956,2013-01-01,2013-03-31,PEST MEGYEI MÚZEUMOK IGAZGATÓSÁGA,440194,
2496,2009-07-01,3999-12-31,KULTÚRHÁZ,665153,
24961,2013-07-01,2013-08-31,KUNHEGYES VÁROS ÓVODAI INTÉZMÉNYE,661232,
2497,2009-07-01,3999-12-31,KULTÚRHÁZ,665164,
2498,2009-07-01,3999-12-31,KULTÚRHÁZ,665175,
2499,2009-07-01,3999-12-31,KULTURHÁZ,665186,
25,2012-04-01,3999-12-31,MAGYAR ÁLLAMI FÖLDTANI INTÉZET,303729,
2516,2012-04-11,3999-12-31,ÖNKORMÁNYZATI MELEGKONYHA,665317,
2518,2006-06-01,3999-12-31,VÁROSGONDNOKSÁG,614393,
2526,2007-10-20,3999-12-31,POLGÁRMESTERI HIVATAL,428611,
2528,2013-04-01,3999-12-31,VÁRPALOTA KISTÉRSÉG TÖBBCÉLÚ TÁRSULÁSA MUNKASZERVEZETE,589639,
2528,2009-07-01,3999-12-31,VÁRPALOTA VÁROSI KINCSTÁR,589695,
2528,2009-07-01,3999-12-31,VÁRPALOTA VÁROS KÖZTERÜLET-FELÜGYELET ÉS VÁROSÜZEMELTETÉSI IGAZGATÓSÁG,665494,
2532,2013-01-01,3999-12-31,DÖRGICSE ÉS VÁSZOLY KÖZSÉGEK KÖRJEGYZŐSÉGE,569556,
2532,2013-01-01,3999-12-31,BALATONSZŐLŐS ÉS PÉCSELY KÖZSÉGEK KÖRJEGYZŐSÉGE,589310,
2534,2013-01-01,3999-12-31,TAPOLCA ÉS KÖRNYÉKE KISTÉRSÉG TÖBBCÉLÚ TÁRSULÁSA MUNKASZERVEZETE,589211,
2535,2011-07-01,3999-12-31,HÁZIORVOSI ÉS VÉDŐNŐI SZOLGÁLAT ZALAHALÁP-SÁSKA,567091,
2538,2008-08-02,3999-12-31,PÁPA VÁROS ÖNKORMÁNYZATÁNAK CSALÁDSEGITŐ ÉS GYERMEKJÓLÉTI SZOLGÁLATA,570006,
2541,2007-10-20,3999-12-31,VÁROSI EGÉSZSÉGÜGYI ALAPELLÁTÁSI INTÉZET,600589,
2542,2007-10-20,3999-12-31,AJKA VÁROS ÖNKORMÁNYZATÁNAK SPORTSZERVEZÉSI ÉS SZABADIDŐ CENTRUMA,603272,
2542,2007-10-20,3999-12-31,VÁROSI KÖNYVTÁR ÉS MÚZEUM,610867,
2546,2013-03-01,3999-12-31,TÓTVÁZSONY ÉS HIDEGKÚT KÖZSÉGEK KÖRJEGYZŐSÉGE,567398,
2546,2006-07-01,3999-12-31,VESZPRÉM MEGYEI JOGÚ VÁROS TEMETŐGONDNOKSÁGA,569073,
2546,2013-01-01,3999-12-31,VESZPRÉMI KISTÉRSÉG TÖBBCÉLÚ TÁRSULÁSA MUNKASZERVEZETE,589244,
2547,2011-10-01,3999-12-31,PAPKESZI KÖZSÉG POLGÁRMESTERI HIVATALA,428831,
2549,2013-01-01,3999-12-31,FELSŐÖRS KÖZSÉGI POLGÁRMESTERI HIVATAL,428952,
2552,2011-09-01,3999-12-31,VÁROSI SPORTCSARNOK,569248,
2552,2005-01-01,3999-12-31,KIÁLLITOHELYEK ÉS RENDEZVÉNYEK KOORDINÁCIOS KÖZPONTJA,569732,
2553,2009-09-02,3999-12-31,NAPKÖZIOTTHONOS ÓVODA KÜLSŐVAT,765824,
2599,2004-07-01,3999-12-31,ZALA MEGYEI ÖNKORMÁNYZAT ELLÁTÓ SZERVEZETE,434968,
260,2010-01-01,3999-12-31,MAGYAREGREGY KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI    HIVATALA,331603,
2634,2013-03-01,3999-12-31,ZALACSÉB-ZALAHÁSHÁGY-SALOMVÁR KÖZSÉGEK KÖRJEGYZŐSÉGE,559717,
264,2009-07-01,3999-12-31,"DÉL-ZSELIC OKTATÁSI KÖZPONT ÓVODÁI, ÁLTALÁNOS ISKOLÁI ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNYE",332260,
264,2009-07-01,3999-12-31,KONRÁD IGNÁC KÖRZETI ÁLTALÁNOS ISKOLA ÉS NAPKÖZIOTTHONOS ÓVODA,333443,
264,2009-07-01,3999-12-31,NAGYPETERDI KÖRZETI ÁLTALÁNOS ISKOLA ÉS ÓVODA,587152,
264,2009-07-01,3999-12-31,SZIGETVÁR VÁROS ÖNKORMÁNYZAT BÖLCSŐDÉJE,631046,
265,2010-04-01,3999-12-31,BARANYA MEGYEI ÖNKORMÁNYZAT HORIZONT OTTHONA,333113,
2656,2006-11-01,3999-12-31,NAGYKANIZSA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA KÖZTERÜLET FELÜGYELETE,611897,
2660,2004-09-01,3999-12-31,ZALA MEGYEI ÖNKORMÁNYZAT KISKORÚ ÉS FELNÖTT FOGYATÉKOSOK OTTHONA,435372,
2661,2013-01-01,3999-12-31,JÓZSEF ATTILA VÁROSI KÖNYVTÁR,560993,
2667,2007-07-01,3999-12-31,"ZALA MEGYEI ÖNKORMÁNYZAT IDÖSEK OTTHONA, MÓDSZERTANI OTTHON",434210,
2669,2013-08-01,3999-12-31,ÓVODAI GAZDASÁGI ELLÁTÓ SZERVEZET,434980,
2680,2011-07-01,3999-12-31,ZALA MEGYEI ÖNKORMÁNYZAT GYERMEKOTTHONA,432755,
2680,2011-07-01,3999-12-31,ZALA MEGYEI TERÜLETI GYERMEKVÉDELMI SZAKSZOLGÁLAT,432887,
2680,2007-10-20,3999-12-31,ZALA MEGYEI ÖNKORMÁNYZAT INTEGRÁLT SZOCIÁLIS INTÉZMÉNYE,433499,
2685,2007-10-20,3999-12-31,LENTI VAROS ONKORMANYZATA EGESZSEGUGYI GAZDASAGI ELLATO SZERVEZET                                   ,,432942000
2687,2007-10-20,3999-12-31,VONYARCVASHEGY NAGYKÖZSÉG POLGÁRMESTERI HIVATALA,432436,
2696,2007-01-01,3999-12-31,KLUBKÖNYVTÁR ESZTERGÁLYHORVÁTI,667630,
28,2008-09-01,3999-12-31,"FVM KÖZÉPISKOLA, MEZŐGAZDASÁGI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM, KÉTEGYHÁZA",305031,
28,2008-09-01,3999-12-31,FVM MEZŐGAZDASÁGI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM PÉTERVÁSÁRA,305064,
28,2008-09-01,3999-12-31,"BETHLEN GÁBOR SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM, GYOMAENDRŐD",342450,
28,2008-09-01,3999-12-31,"BARTHA JÁNOS KERTÉSZETI SZAKKÉPZŐ ISKOLA, SZENTES",355081,
28,2008-09-01,3999-12-31,"MÁTRA ERDÉSZETI, MEZŐGAZDASÁGI ÉS VADGAZDÁLKODÁSI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM, GYÖNGYÖS-MÁTRAFÜRED",378208,
284,2013-03-02,3999-12-31,EGERÁGI KÖRJEGYZŐSÉG,555797,
2853,2007-10-20,3999-12-31,ZALABÉR KÖZSÉG ÖNKORMÁNYZATA,432568,
2856,2004-09-02,3999-12-31,NAPKÖZI OTTHONOS ÓVODA GALAMBOK,602110,
2856,2008-09-01,3999-12-31,NAPKÖZI OTTHONOS ÓVODA ZALASZENTJAKAB,667948,
2857,2013-07-01,3999-12-31,KÖZÖSSÉGI HÁZ,764025,
2858,2005-08-17,3999-12-31,ZALABÉRI NAPKÖZIOTTHONOS ÓVODA,607555,
2858,2007-09-01,3999-12-31,ZALAVÉGI ÓVODA,618599,
2860,2007-10-20,3999-12-31,KÖZÜZEMI SZOLGÁLTATÓ INTÉZMÉNY,548399,
2869,2008-07-01,3999-12-31,EDELÉNYI  EGÉSZSÉGÜGYI INTÉZMÉNY,548508,
2881,2013-04-01,3999-12-31,BLASKOVICH MÚZEUM,809771,
2881,2013-05-01,3999-12-31,GORKA KERÁMIA KIÁLLÍTÁS,813936,
2881,2013-04-01,3999-12-31,SZŐNYI ISTVÁN EMLÉKMÚZEUM,814021,
2889,2011-04-02,3999-12-31,ALAPFOKÚ OKTATÁSI INTÉZMÉNYEK GAZDASÁGI ÉS SZOLGÁLTATÓ SZERVEZETE,395489,
289,2007-08-01,3999-12-31,KÖRZETI ÁLTALÁNOS ISKOLA,555269,
289,2007-08-01,3999-12-31,ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,618719,
2892,2012-05-01,3999-12-31,HALÁSZ BOLDIZSÁR VÁROSI KÖNYVTÁR,651163,
2896,2011-04-02,3999-12-31,MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,668956,
2904,2007-10-20,3999-12-31,GYÁL VÁROS ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,391140,
2905,2007-10-20,3999-12-31,ASZÓD VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,391393,
2905,2009-08-01,3999-12-31,IKLAD KÖZSÉGI KÖNYVTÁR,669227,
2905,2009-08-01,3999-12-31,KÖZSÉGI MŰVELŐDÉSI HÁZ,669250,
2906,2007-10-20,3999-12-31,ASZÓD VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,391393,
2907,2007-10-20,3999-12-31,KEMENCE KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,394118,
2907,2009-05-02,3999-12-31,"KÖZMŰVELŐDÉSI KÖZPONT, KÖZÖSSÉGI SZÍNTÉR ÉS ÖNKORMÁNYZATI KONYHA",764751,
2909,2007-10-20,3999-12-31,GALGAMÁCSA KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,391502,
2910,2007-10-20,3999-12-31,BIATORBÁGY NAGYKÖZSÉG POLGÁRMESTERI HIVATALA,390000,
2911,2007-10-20,3999-12-31,DUNAVARSÁNY VÁROS ÖNKORMÁNYZAT KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATALA,393199,
2912,2007-10-20,3999-12-31,GOMBA KÖZSÉGI POLGÁRMESTERI HIVATAL,391997,
2913,2007-10-20,3999-12-31,GOMBA KÖZSÉGI POLGÁRMESTERI HIVATAL,391997,
2914,2007-10-20,3999-12-31,VALKÓ NAGYKÖZSÉGI POLGÁRMESTERI HIVATAL,391656,
2914,2009-11-27,3999-12-31,VÉDŐNŐI SZOLGÁLAT,669513,
2916,2007-10-20,3999-12-31,LETKÉS KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,394141,
2916,2012-01-01,3999-12-31,PETŐFI SÁNDOR MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,669535,
2917,2007-10-20,3999-12-31,GALGAMÁCSA KÖZSÉG ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL,391502,
2918,2007-10-20,3999-12-31,SZIGETSZENTMÁRTON KÖZSÉG POLGÁRMESTERI HIVATAL,393254,
2919,2007-10-20,3999-12-31,SZIGETSZENTMÁRTON KÖZSÉG POLGÁRMESTERI HIVATAL,393254,
2920,2007-10-20,3999-12-31,VÁCHARTYÁN KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,394228,
2921,2007-10-20,3999-12-31,SZOB VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,394075,
2921,2010-01-01,3999-12-31,KÖZSÉGI KÖZMŰVELŐDÉSI KÖNYVTÁR MÁRIANOSZTRA,669722,
2921,2010-01-01,3999-12-31,ORVOSI RENDELŐ,669733,
2921,2010-01-01,3999-12-31,ÖNKORMÁNYZATI KONYHA,669744,
2922,2007-10-20,3999-12-31,SZOB VÁROS ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,394075,
2922,2010-01-01,3999-12-31,KÖZSÉGI KÖNYVTÁR IPOLYDAMÁSD,669755,
2922,2010-01-01,3999-12-31,KULTÚRHÁZ,669766,
2923,2007-10-20,3999-12-31,VÁMOSMIKOLA KÖZSÉG POLGÁRMESTERI HIVATALA,394240,
2923,2010-03-01,3999-12-31,EGYÜD ÁRPÁD MŰVELŐDÉSI HÁZ,669777,
2925,2007-10-20,3999-12-31,KISMAROS KÖZSÉG ÖNKORMÁNYZATA,441223,
2925,2010-01-01,3999-12-31,ORVOSI RENDELŐ ÉS EGÉSZSÉGHÁZ,669887,
2925,2010-01-01,3999-12-31,KÖZSÉGI MŰVELŐDÉSI OTTHON,669898,
2925,2010-01-01,3999-12-31,ÖNKORMÁNYZATI KONYHA,669919,
2926,2007-10-20,3999-12-31,SZŐD KÖZSÉG POLGÁRMESTERI HIVATALA,394185,
2928,2007-10-20,3999-12-31,BUDAJENŐ KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,390208,
2930,2007-10-20,3999-12-31,DÖMSÖD NAGYKÖZSÉG POLGÁRMESTERI HIVATALA,393155,
2930,2011-08-01,3999-12-31,APAJ KÖZSÉG VÍZI KÖZMŰ,565404,
2931,2007-10-20,3999-12-31,PILIS VÁROS ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,392103,
2945,2010-04-29,3999-12-31,VÉDŐNŐI SZOLGÁLAT,670414,
2965,2009-01-01,3999-12-31,IDŐSEK KLUBJA,670591,
2998,2008-01-01,3999-12-31,IDŐSEK KLUBJA ÉS HÁZI SZOCIÁLIS GONDOZÓSZOLGÁLAT,671037,
3,2007-02-01,3999-12-31,NEMZETI ÉS ETNIKAI KISEBBSÉGI HIVATAL,325268,
3,2007-01-01,3999-12-31,HATÁRON TÚLI MAGYAROK HIVATALA,327482,
3,2010-05-29,3999-12-31,ÖNKORMÁNYZATI MINISZTÉRIUM,722579,
30,2006-01-02,3999-12-31,FÖLDMŰVELÉSÜGYI ÉS VIDÉKFEJLESZTÉSI MINISZTÉRIUM GAZDASÁGI HIVATAL,306621,
30,2010-05-29,3999-12-31,KÖRNYEZETVÉDELMI ÉS VÍZÜGYI MINISZTÉRIUM,308362,
3006,2012-10-01,3999-12-31,NAPKÖZIOTTHONOS KONYHA,671170,
3012,2011-03-26,3999-12-31,MŰVELŐDÉSI HÁZ,671312,
3015,2010-10-01,3999-12-31,MŰVELŐDÉSI HÁZ,671390,
3025,2007-04-01,3999-12-31,SZABOLCS-SZATMÁR-BEREG MEGYEI ÖNKORMÁNYZAT TESTNEVELÉSI ÉS SPORT INTÉZETE,445045,
3030,2007-10-20,3999-12-31,FEHÉRGYARMAT VÁROS EGÉSZSÉGÜGYI ALAPELLÁTÁSI INTÉZMÉNYE,623377,
3037,2007-10-20,3999-12-31,SZATMÁRI TERÜLETFEJLESZTÉSI TÁRSULÁS,445528,
3039,2007-10-20,3999-12-31,NYÍRSÉGI TÖBBCÉLÚ ÖNKORMÁNYZATI TÁRSULÁS,610834,
3040,2007-10-20,3999-12-31,CSENGER KISTÉRSÉGI TÖBBCÉLÚ TÁRSULÁS,609483,
3041,2007-10-20,3999-12-31,KISVÁRDAI KISTÉRSÉGI FEJLESZTÉSI TANÁCS,445661,
3046,2007-10-20,3999-12-31,SZATMÁR I. PROJEKT MÁND ÉS TÉRSÉGE TÉRSÉGFEJLESZTŐ TÁRSULÁS,611710,
3047,2007-10-20,3999-12-31,SZATMÁR II. PROJEKT TISZAADONY ÉS TÉRSÉGE TÉRSÉGFEJLESZTÖ TÁRSULÁS,626729,
3048,2007-10-20,3999-12-31,HUNYADI MÁTYÁS ÁLTALÁNOS ISKOLA,442109,
3048,2007-10-20,3999-12-31,OKTATÁSI CENTRUM,444608,
3048,2007-10-20,3999-12-31,BÁTHORI ISTVÁN ÁLTALÁNOS ISKOLA ÉS PEDAGÓGIAI SZAKSZOLGÁLAT,444620,
3048,2007-10-20,3999-12-31,EGYESÍTETT ÓVODAI INTÉZMÉNYEK,444642,
3048,2007-10-20,3999-12-31,TINÓDI SEBESTYÉN ALAPFOKÚ MŰVÉSZETI ISKOLA ÉS ALKOTÓHÁZ,623564,
3048,2007-09-01,3999-12-31,ÓVODA,670195,
3050,2007-10-20,3999-12-31,ÚJFEHÉRTÓ VÁROS ÖNKORMÁNYZATA SZOCIÁLIS SZOLGÁLTATÓ KÖZPONT,617767,
3051,2007-10-20,3999-12-31,SZOCIÁLIS GONDOZÁSI KÖZPONT,623410,
3051,2007-10-20,3999-12-31,SZAKOLY ÉS NYÍRMIHÁLYDI KÖZSÉGEK CSALÁDSEGÍTŐ ÉS GYERMEKJÓLÉTI SZOLGÁLATA,623421,
3052,2007-07-01,3999-12-31,CSÁSZÁRY LÁSZLÓ ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI ISKOLA,623399,
3052,2007-07-01,3999-12-31,KÖZSÉGI NAPKÖZI OTTHONOS ÓVODA,623409,
3053,2011-09-01,3999-12-31,"KÖLCSEY FERENC ÁLTALÁNOS ISKOLA, ÓVODA ÉS BÖLCSŐDE",445100,
3053,2007-10-20,3999-12-31,BÁRDOS LAJOS ÁLTALÁNOS ÉS MŰVÉSZETI ISKOLA,445111,
3053,2007-10-20,3999-12-31,MÓRICZ ZSIGMOND VÁROSI MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,623366,
3055,2007-08-16,3999-12-31,NAPKÖZI-OTTHONOS ÓVODA,615938,
3055,2010-07-22,3999-12-31,VÁMOSOROSZI ÁLTALÁNOS ISKOLA ÉS ÓVODA,670678,
3058,2007-10-20,3999-12-31,CSERTÁN SÁNDOR ÁLTALÁNOS ISKOLA,558710,
3058,2007-10-20,3999-12-31,MACI ÓVODA,560629,
3060,2005-04-01,3999-12-31,NÓGRÁD MEGYEI SPORTIGAZGATÓSÁG,452739,
3061,2005-11-02,3999-12-31,MEGYEI TÜDŐGYÓGYINTÉZET,450076,
3066,2004-07-01,3999-12-31,OKTATÁSI MŰVELŐDÉSI KÖZPONT ÉS KÖNYVTÁR GAZDASÁGI HIVATALA,453550,
3067,2007-12-02,3999-12-31,KÖZMŰVELŐDÉSI KÖNYVTÁR BORSOSBERÉNY,673042,
3067,2008-01-02,3999-12-31,PETÖFI SÁNDOR KÖZSÉGI KÖNYVTÁR EGYHÁZASGERGE,673800,
3071,2011-01-01,3999-12-31,BALASSAGYARMAT VÁROSI BÖLCSÖDE,671972,
3080,2008-02-02,3999-12-31,MŰVELŐDÉSI HÁZ,672144,
3084,2008-01-01,3999-12-31,MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR BUJÁK,672199,
3097,2007-11-01,3999-12-31,"""ÉLETFA"" SZOCIÁLIS SZOLGÁLTATÓ KÖZPONT",672595,
3099,2008-10-01,3999-12-31,ÖNKORMÁNYZATI FŐZŐKONYHA,672638,
31,2006-01-02,3999-12-31,KISÁLLATTENYÉSZTÉSI ÉS TAKARMÁNYOZÁSI KUTATÓINTÉZET,327569,
3105,2007-12-01,3999-12-31,KÖZÖSSÉGI HÁZ,672737,
3110,2008-01-02,3999-12-31,SZOCIÁLIS KONYHA,672847,
3111,2008-01-01,3999-12-31,NAGYLÓC MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,672869,
3115,2007-11-23,3999-12-31,KÖZSÉGI MŰVELŐDÉSI HÁZ,672979,
3117,2007-10-20,3999-12-31,ENDREFALVA KÖZSÉG ÖNKORMÁNYZATA,451259,
3123,2008-01-01,3999-12-31,MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,673107,
3130,2008-01-01,3999-12-31,KÖZMŰVELŐDÉSI KÖNYVTÁR,673174,
3130,2008-01-01,3999-12-31,FALUGONDNOKI SZOLGÁLAT PUSZTABERKI,673196,
3135,2006-01-01,3999-12-31,VÉDŐNŐI SZOLGÁLAT,615280,
3135,2006-01-01,3999-12-31,FOGORVOSI RENDELŐ,615291,
3141,2008-01-01,3999-12-31,MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,673525,
3146,2011-01-01,3999-12-31,HUGYAG KÖZSÉG ÖNKORMÁNYZATÁNAK IDŐSEK KLUBJA,673602,
3148,2008-01-01,3999-12-31,KÖZSÉGI KLUBKÖNYVTÁR,673635,
3150,2008-01-01,3999-12-31,MŰVELŐDÉSI OTTHON,673680,
3166,2008-01-01,3999-12-31,MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,673833,
3171,2008-09-01,3999-12-31,EGYESÍTETT ÓVODA,760973,
3172,2007-10-20,3999-12-31,RÉTSÁG VÁROSI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,451611,
3176,2007-10-20,3999-12-31,RÉTSÁG VÁROSI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,451611,
3189,2008-01-01,3999-12-31,MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,674160,
3190,2008-09-02,3999-12-31,ALSÓTAGOZATOS ÁLTALÁNOS ISKOLA ÉS ÓVODA,673020,
3190,2010-08-01,3999-12-31,NAPKÖZI OTTHONOS ÓVODA LEGÉND,673141,
3190,2010-08-01,3999-12-31,GYERMEKI CSODAKERT ÓVODA,673404,
3195,2007-09-01,3999-12-31,NAPKÖZIOTTHONOS ÓVODA CSITÁR,673547,
3205,2007-12-01,3999-12-31,SZUHA ÉS KÖRNYÉKE GYERMEKJÓLÉTI SZOLGÁLATI TÁRSULÁS,672726,
3207,2007-10-20,3999-12-31,BALASSAGYARMAT KISTÉRSÉG TÖBBCÉLU TÁRSULÁSA,610108,
3208,2007-10-20,3999-12-31,RÉTSÁG KISTÉRSÉG TÖBBCÉLÚ TÁRSULÁSA,610119,
3209,2006-01-01,3999-12-31,CSALÁDSEGÍTŐ ÉS GYERMEKJÓLÉTI SZOLGÁLAT,614898,
3209,2009-01-01,3999-12-31,BÁTONYTERENYEI SEGÍTŐKÉZ IDŐSEK KLUBJA,762010,
3210,2007-10-20,3999-12-31,BERKENYEI WILHELM HAUFF ÁLTALÁNOS ISKOLA ÉS NAPKÖZIOTTHONOS ÓVODA,612838,
3211,2007-10-20,3999-12-31,SALGÓTARJÁN MEGYEI JOGU VÁROS POLGÁRMESTERI HIVATAL,450494,
3215,2013-07-01,3999-12-31,SALGÓTARJÁN MEGYEI JOGÚ VÁROS EGÉSZSÉGÜGYI-SZOCIÁLIS KÖZPONT,450658,
3217,2008-01-01,3999-12-31,GYERMEKJÓLÉTI ÉS CSALÁDSEGITŐ SZOLGÁLAT,674247,
3220,2007-10-20,3999-12-31,ROMHÁNY KÖZSÉG ÖNKORMÁNYZATA INTEGRÁLT KÖZMŰVELŐDÉSI KÖNYVTÁRA,623069,
3222,2007-10-20,3999-12-31,ÁLTALÁNOS ISKOLA ÉS ÓVODA,617525,
3222,2007-10-20,3999-12-31,CSICSERGŐ ÓVODA,617536,
3226,2006-01-01,3999-12-31,DEBRECENI KODÁLY KÓRUS,615192,
3230,2007-10-20,3999-12-31,DEBRECEN MJV KISKORÚ FOGYATÉKOSOK OTTHONA ÉS NAPPALI INTÉZMÉNYE,460893,
3233,2005-01-01,3999-12-31,GYÖR MEGYEI JOGÚ VÁROS EGÉSZSÉGÜGYI ALAPELLÁTÁSA,600138,
3239,2013-01-01,3999-12-31,MISKOLCI GYERMEKVÉDELMI KÖZPONT,472834,
3239,2013-01-01,3999-12-31,IRÁNYTŰ SZOCIÁLIS SZOLGÁLAT,473699,
3239,2013-01-01,3999-12-31,EGYESÍTETT BÖLCSŐDE ÉS EGÉSZSÉGÜGYI SZOLGÁLAT,585466,
3241,2007-07-01,3999-12-31,ÓVODA-ISKOLA POGÁNY,624187,
3242,2013-07-01,3999-12-31,PÉCSI KISTÉRSÉGI IRODA,587262,
3242,2011-01-01,3999-12-31,PÉCS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA GAZDASÁGI ELLÁTÓ ÉS   SZOLGÁLTATÓ SZERVEZETE,676218,
3243,2011-01-01,3999-12-31,PÉCSI IFJÚSÁGI KÖZPONT,478771,
3244,2007-10-20,3999-12-31,PÉCS MEGYEI JOGU VÁROS KISSZINHÁZA                                                                  ,,478858000
3245,2009-01-01,3999-12-31,PÉCS MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA SZOCIÁLIS INTÉZMÉNYEK GAZDASÁGI SZOLGÁLATA,479217,
3245,2007-10-20,3999-12-31,PÉCS MJ VÁROS ÖNKORM. OKTATÁSÜGYI SZOLGÁLATA                                                        ,,479206000
3254,2007-10-20,3999-12-31,BARTÓK BÉLA MŰVELŐDÉSI KÖZPONT,484798,
3255,2012-07-01,3999-12-31,SZEGED ÉS TÉRSÉGE TERÜLETFEJLESZTÉSI ÖNKORMÁNYZATI TÁRSULÁS,485146,
3263,2007-07-01,3999-12-31,FŐVÁROSI ÖNKORMÁNYZAT SZENT LÁSZLÓ KÓRHÁZ,490407,
3264,2008-01-01,3999-12-31,FŐVÁROSI ÖNKORMÁNYZAT SZENT MARGIT KÓRHÁZ,493080,
3270,2011-07-01,3999-12-31,BUDAPEST GALÉRIA,490605,
3275,2013-07-01,3999-12-31,FŐVÁROSI ÖNKORMÁNYZAT IDŐSEK ÉS PSZICHIÁTRIAI BETEGEK OTTHONA,490540,
3276,2008-01-01,3999-12-31,FÖVÁROSI ÖNKORMÁNYZAT IDÖSEK OTTHONA,492380,
3291,2008-01-01,3999-12-31,FÖVÁROSI ÖNKORMÁNYZAT PSZICHIÁTRIAI BETEGEK OTTHONA,493013,
3299,2008-01-01,3999-12-31,FÖVÁROSI ÖNKORMÁNYZAT IDÖSEK OTTHONA,493189,
3304,2008-01-01,3999-12-31,FÖVÁROSI ÖNKORMÁNYZAT IDÖSEK OTTHONA,490517,
3310,2013-09-01,3999-12-31,BUDAPEST FŐVÁROS ÖNKORMÁNYZATA IHAROS SÁNDOR MARGITSZIGETI ATLÉTIKAI CENTRUM,490298,
3311,2008-07-01,3999-12-31,PEDAGÓGUS ÉS NŐVÉRSSZÁLLÓ,494076,
3316,2012-04-01,3999-12-31,REPÜLŐTÉRI HIVATÁSOS TŰZOLTÓSÁG,722799,
3316,2012-04-01,3999-12-31,POLGÁRI VÉDELMI PARANCSNOKSÁG,722809,
3341,2011-01-01,3999-12-31,"""DERŰS ALKONY"" GONDOZÓHÁZ",503523,
3365,2007-10-20,3999-12-31,ERZSÉBETVÁROSI GAZDASÁGI ÉS MÜSZAKI ELLÁTO SZOLGÁLAT,507015,
3365,2012-01-01,3999-12-31,ERZSÉBETVÁROSI SZOCIÁLIS ÉS GYERMEKJÓLÉTI SZOLGÁLTATÓ KÖZPONT,679110,
3365,2012-03-01,3999-12-31,ERZSÉBETVÁROSI EGÉSZSÉGÜGYI SZOLGÁLAT,679121,
3378,2007-10-20,3999-12-31,FERENCVÁROSI CSALÁDSEGÍTÖ SZOLGÁLAT,509437,
3378,2011-12-01,3999-12-31,FERENCVÁROSI GONDOZÓ SZOLGÁLAT,509448,
3378,2007-10-20,3999-12-31,"FERENCVÁROSI ""FEHÉR HOLLÓ"" GYERMEKJÓLÉTI SZOLGÁLAT, GYERMEKEK ÉS CSALÁDOK ÁTMENETI OTTHONA",509459,
3379,2008-01-01,3999-12-31,BUDAPEST KŐBÁNYAI ÖNKORMÁNYZAT GAZDASÁGI MŰSZAKI ELLÁTÓ ÉS SZOLGÁLTATÓ SZERVEZET,510019,
3380,2011-01-01,3999-12-31,BUDAPEST FŐVÁROS X. KERÜLET KŐBÁNYAI ÖNKORMÁNYZAT KŐBÁNYAI GYERMEK- ÉS IFJÚSÁGI SZABADIDŐ KÖZPONT,679879,
