TZSAZON_ID,HATKEZD,HATVEGE,NEV,PIR,PIRTIP
5138,2009-01-01,3999-12-31,POROSZLÓ KÖZSÉGI ÖNKORMÁNYZAT KÉPVISELŐTESTÜLETE,380557,4
5138,2009-01-01,3999-12-31,ÚJLÖRINCFALVA KÖZSÉGI ÖNKORMÁNYZAT,381796,4
5138,2011-09-01,2012-12-31,SARUD KÖZSÉGI ÖNKORMÁNYZAT,380579,4
514,2009-01-01,3999-12-31,KUNSZENTMIKLÓS VÁROS ÖNKORMÁNYZAT,724605,1
5141,2009-01-01,3999-12-31,SZIHALOM KÖZSÉGI ÖNKORMÁNYZAT,729446,1
5141,2009-01-01,3999-12-31,SZIHALOM KÖZSÉGI ÖNKORMÁNYZAT,729446,4
5142,2009-01-01,3999-12-31,SZIHALOM KÖZSÉGI ÖNKORMÁNYZAT,729446,1
5142,2009-01-01,3999-12-31,SZIHALOM KÖZSÉGI ÖNKORMÁNYZAT,729446,4
5143,2009-01-01,2011-12-31,HEVES MEGYEI ÖNKORMÁNYZAT,728944,1
5143,2012-01-01,3999-12-31,EGER MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729325,1
5143,2009-01-01,2011-12-31,HEVES MEGYEI ÖNKORMÁNYZAT,728944,4
5143,2012-01-01,3999-12-31,EGER MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729325,4
5144,2009-01-01,3999-12-31,PETŐFIBÁNYA KÖZSÉGI ÖNKORMÁNYZAT,729457,1
5144,2009-01-01,3999-12-31,PETŐFIBÁNYA KÖZSÉGI ÖNKORMÁNYZAT,729457,4
515,2009-01-01,3999-12-31,LAJOSMIZSE VÁROS ÖNKORMÁNYZATA,724616,1
515,2009-01-01,3999-12-31,LAJOSMIZSE VÁROS ÖNKORMÁNYZATA,724616,4
5150,2009-01-01,3999-12-31,BÜKKSZENTERZSÉBET KÖZSÉGI ÖNKORMÁNYZAT,729501,1
5150,2013-06-30,3999-12-31,SZENTDOMONKOS KÖZSÉGI ÖNKORMÁNYZAT,381675,1
5150,2009-01-01,2013-06-29,SZENTDOMONKOS KÖZSÉGI ÖNKORMÁNYZAT,381675,4
5150,2009-01-01,2013-06-29,BÜKKSZENTERZSÉBET KÖZSÉGI ÖNKORMÁNYZAT,729501,4
5150,2013-06-30,3999-12-31,BÜKKSZENTERZSÉBETI ÓVODAFENNTARTÓ TÁRSULÁS,819806,4
5151,2009-01-01,3999-12-31,HALMAJUGRA KÖZSÉGI ÖNKORMÁNYZAT,729523,1
5153,2009-01-01,3999-12-31,LUDAS KÖZSÉGI ÖNKORMÁNYZAT,729534,1
5153,2009-01-01,3999-12-31,LUDAS KÖZSÉGI ÖNKORMÁNYZAT,729534,4
5154,2009-01-01,3999-12-31,ZAGYVASZÁNTÓ KÖZSÉGI ÖNKORMÁNYZAT,729545,1
5154,2009-01-01,3999-12-31,ZAGYVASZÁNTÓ KÖZSÉGI ÖNKORMÁNYZAT,729545,4
5155,2009-01-01,3999-12-31,ALDEBRŐ KÖZSÉGI ÖNKORMÁNYZAT,380436,1
5155,2009-01-01,3999-12-31,TÓFALU KÖZSÉGI ÖNKORMÁNYZAT,381752,1
5155,2009-01-01,3999-12-31,ALDEBRŐ KÖZSÉGI ÖNKORMÁNYZAT,380436,4
5155,2009-01-01,3999-12-31,TÓFALU KÖZSÉGI ÖNKORMÁNYZAT,381752,4
5156,2009-01-01,2010-08-30,KÁPOLNA KÖZSÉGI ÖNKORMÁNYZAT,729556,1
5156,2010-08-31,2013-05-27,ERDŐTELEK KÖZSÉGI ÖNKORMÁNYZAT,729259,1
5156,2010-08-31,3999-12-31,KÁPOLNA KÖZSÉGI ÖNKORMÁNYZAT,729556,1
5156,2010-08-31,3999-12-31,TÓFALU KÖZSÉGI ÖNKORMÁNYZAT,381752,1
5156,2010-08-31,3999-12-31,ALDEBRŐ KÖZSÉGI ÖNKORMÁNYZAT,380436,1
5156,2010-08-31,2013-05-27,ERDŐTELEK KÖZSÉGI ÖNKORMÁNYZAT,729259,4
5156,2010-08-31,3999-12-31,ALDEBRŐ KÖZSÉGI ÖNKORMÁNYZAT,380436,4
5156,2010-08-31,3999-12-31,KÁPOLNA KÖZSÉGI ÖNKORMÁNYZAT,729556,4
5156,2010-08-31,3999-12-31,TÓFALU KÖZSÉGI ÖNKORMÁNYZAT,381752,4
5157,2009-01-01,3999-12-31,KOMPOLT KÖZSÉGI ÖNKORMÁNYZAT,381774,1
5157,2009-01-01,2013-08-14,KOMPOLT KÖZSÉGI ÖNKORMÁNYZAT,381774,4
5157,2009-07-01,2013-08-14,NAGYÚT KÖZSÉGI ÖNKORMÁNYZAT,380546,4
5157,2013-08-15,3999-12-31,KOMPOLT-NAGYÚT INTÉZMÉNYFENNTARTÓ MIKROTÁRSULÁS,806198,4
5158,2009-01-01,2011-12-31,HEVES MEGYEI ÖNKORMÁNYZAT,728944,1
5158,2012-01-01,2012-12-31,KÖZIGAZGATÁSI ÉS IGAZSÁGÜGYI MINISZTÉRIUM,300070,1
5158,2013-01-01,3999-12-31,EMBERI ERŐFORRÁSOK MINISZTÉRIUMA,309271,1
5158,2009-01-01,2011-12-31,HEVES MEGYEI ÖNKORMÁNYZAT,728944,4
5158,2012-01-01,2012-12-31,HEVES MEGYEI INTÉZMÉNYFENNTARTÓ KÖZPONT,795603,4
5158,2013-01-01,3999-12-31,SZOCIÁLIS ÉS GYERMEKVÉDELMI FŐIGAZGATÓSÁG,802101,4
5159,2009-01-01,2011-02-09,EGER MEGYEI JOGÚ VÁROSI ÖNKORMÁNYZAT,729325,1
5159,2011-02-10,2011-12-31,HEVES MEGYEI ÖNKORMÁNYZAT,728944,1
5159,2012-01-01,2012-12-31,KÖZIGAZGATÁSI ÉS IGAZSÁGÜGYI MINISZTÉRIUM,300070,1
5159,2013-01-01,3999-12-31,EMBERI ERŐFORRÁSOK MINISZTÉRIUMA,309271,1
5159,2009-01-01,2011-12-31,HEVES MEGYEI ÖNKORMÁNYZAT,728944,4
5159,2012-01-01,2012-12-31,HEVES MEGYEI INTÉZMÉNYFENNTARTÓ KÖZPONT,795603,4
5159,2013-01-01,3999-12-31,SZOCIÁLIS ÉS GYERMEKVÉDELMI FŐIGAZGATÓSÁG,802101,4
516,2009-01-01,3999-12-31,LAKITELEK ÖNKORMÁNYZATA,724627,1
5160,2009-01-01,3999-12-31,PÉTERVÁSÁRA VÁROSI ÖNKORMÁNYZAT,379359,1
5160,2009-01-01,3999-12-31,PÉTERVÁSÁRAI KISTÉRSÉG TÖBBCÉLÚ TÁRSULÁSA,382870,4
5161,2009-01-01,3999-12-31,GYÖNGYÖS KÖRZETE KISTÉRSÉG TÖBBCÉLÚ TÁRSULÁSA,382858,1
5161,2013-07-01,3999-12-31,GYÖNGYÖS KÖRZETE KISTÉRSÉG TÖBBCÉLÚ TÁRSULÁSA,382858,4
5162,2009-01-01,3999-12-31,KEREKHARASZT KÖZSÉGI ÖNKORMÁNYZAT,729578,1
5162,2009-01-01,3999-12-31,KEREKHARASZT KÖZSÉGI ÖNKORMÁNYZAT,729578,4
5163,2009-01-01,3999-12-31,BAJÓT KÖZSÉG ÖNKORMÁNYZATA,385716,1
5163,2009-01-01,3999-12-31,CSOLNOK KÖZSÉG ÖNKORMÁNYZATA,385727,1
5163,2009-01-01,3999-12-31,DÁG KÖZSÉG ÖNKORMÁNYZATA,385738,1
5163,2009-01-01,3999-12-31,GYERMELY KÖZSÉG ÖNKORMÁNYZATA,385761,1
5163,2009-01-01,3999-12-31,MÁRIAHALOM KÖZSÉG ÖNKORMÁNYZATA,387051,1
5163,2009-01-01,3999-12-31,HÉREG KÖZSÉG ÖNKORMÁNYZATA,387347,1
5163,2009-01-01,3999-12-31,MOGYORÓSBÁNYA KÖZSÉG ÖNKORMÁNYZATA,387370,1
5163,2009-01-01,3999-12-31,ÚNY KÖZSÉG ÖNKORMÁNYZATA,387392,1
5163,2009-01-01,3999-12-31,VÉRTESTOLNA KÖZSÉG ÖNKORMÁNYZATA,387413,1
5163,2009-01-01,3999-12-31,DUNASZENTMIKLÓS KÖZSÉG ÖNKORMÁNYZATA,387457,1
5163,2009-01-01,3999-12-31,ANNAVÖLGY KÖZSÉG ÖNKORMÁNYZATA,388454,1
5163,2009-01-01,3999-12-31,SZÁRLIGET KÖZSÉG ÖNKORMÁNYZATA,727541,1
5163,2009-01-01,3999-12-31,TATABÁNYA MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,729590,1
5163,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5163,2009-01-01,3999-12-31,ALMÁSFÜZITŐ KÖZSÉG ÖNKORMÁNYZATA,729644,1
5163,2009-01-01,3999-12-31,MOCSA KÖZSÉG ÖNKORMÁNYZATA,729709,1
5163,2009-01-01,3999-12-31,BAJNA KÖZSÉG ÖNKORMÁNYZATA,729732,1
5163,2009-01-01,3999-12-31,DOROG VÁROS ÖNKORMÁNYZATA,729743,1
5163,2009-01-01,3999-12-31,KESZTÖLC KÖZSÉG ÖNKORMÁNYZATA,729754,1
5163,2009-01-01,3999-12-31,LÁBATLAN VÁROS ÖNKORMÁNYZATA,729765,1
5163,2009-01-01,3999-12-31,LEÁNYVÁR KÖZSÉG ÖNKORMÁNYZATA,729776,1
5163,2009-01-01,3999-12-31,NAGYSÁP KÖZSÉG ÖNKORMÁNYZATA,729787,1
5163,2009-01-01,3999-12-31,NYERGESÚJFALU VÁROS ÖNKORMÁNYZATA,729798,1
5163,2009-01-01,3999-12-31,PILISCSÉV KÖZSÉG ÖNKORMÁNYZATA,729808,1
5163,2009-01-01,3999-12-31,PILISMARÓT KÖZSÉG ÖNKORMÁNYZATA,729819,1
5163,2009-01-01,3999-12-31,SÁRISÁP KÖZSÉG ÖNKORMÁNYZATA,729820,1
5163,2009-01-01,3999-12-31,SÜTTŐ KÖZSÉG ÖNKORMÁNYZATA,729831,1
5163,2009-01-01,3999-12-31,TÁT VÁROS ÖNKORMÁNYZATA,729842,1
5163,2009-01-01,3999-12-31,TOKOD NAGYKÖZSÉG ÖNKORMÁNYZATA,729853,1
5163,2009-01-01,3999-12-31,BAJ KÖZSÉG ÖNKORMÁNYZATA,729864,1
5163,2009-01-01,3999-12-31,DUNAALMÁS KÖZSÉG ÖNKORMÁNYZATA,729875,1
5163,2009-01-01,3999-12-31,KOCS KÖZSÉG ÖNKORMÁNYZATA,729886,1
5163,2009-01-01,3999-12-31,NASZÁLY KÖZSÉG ÖNKORMÁNYZATA,729897,1
5163,2009-01-01,3999-12-31,TARDOS KÖZSÉG ÖNKORMÁNYZATA,729907,1
5163,2009-01-01,3999-12-31,VÉRTESSOMLÓ KÖZSÉG ÖNKORMÁNYZATA,729952,1
5163,2009-01-01,3999-12-31,TARJÁN KÖZSÉG ÖNKORMÁNYZATA,729974,1
5163,2009-01-01,3999-12-31,VÉRTESSZŐLŐS KÖZSÉG ÖNKORMÁNYZATA,729985,1
5163,2009-01-01,3999-12-31,EPÖL KÖZSÉG ÖNKORMÁNYZATA,730006,1
5163,2009-01-01,3999-12-31,SZOMOR KÖZSÉG ÖNKORMÁNYZATA,730017,1
5163,2009-01-01,3999-12-31,VÁRGESZTES KÖZSÉG ÖNKORMÁNYZATA,730028,1
5163,2009-01-01,3999-12-31,NESZMÉLY KÖZSÉG ÖNKORMÁNYZATA,730051,1
5163,2009-01-01,3999-12-31,TOKODALTÁRÓ KÖZSÉG ÖNKORMÁNYZATA,730062,1
5163,2009-07-01,3999-12-31,SZÁR KÖZSÉGI ÖNKORMÁNYZAT,361558,1
5163,2009-07-01,3999-12-31,REMETESZŐLŐS KÖZSÉG ÖNKORMÁNYZATA,736141,1
5163,2009-07-01,3999-12-31,VÉRTESBOGLÁR KÖZSÉG ÖNKORMÁNYZATA,364450,1
5163,2009-07-01,3999-12-31,BODMÉR KÖZSÉG ÖNKORMÁNYZATA,364461,1
5163,2009-07-01,3999-12-31,ÚJBAROK KÖZSÉGI ÖNKORMÁNYZAT,364603,1
5163,2009-07-01,3999-12-31,BICSKE VÁROS ÖNKORMÁNYZATA,727046,1
5163,2009-07-01,3999-12-31,CSÁKVÁR VÁROS ÖNKORMÁNYZATA,727057,1
5163,2009-07-01,3999-12-31,MÁNY KÖZSÉG ÖNKORMÁNYZATA,727530,1
5163,2009-07-01,3999-12-31,CSABDI KÖZSÉG ÖNKORMÁNYZAT,727640,1
5163,2009-07-01,3999-12-31,ÓBAROK KÖZSÉG ÖNKORMÁNYZAT,727684,1
5163,2009-07-01,3999-12-31,KISBÉR VÁROS ÖNKORMÁNYZATA,729699,1
5163,2009-07-01,3999-12-31,BIATORBÁGY VÁROS ÖNKORMÁNYZATA,730084,1
5163,2009-07-01,3999-12-31,PILISCSABA VÁROS ÖNKORMÁNYZATA,730116,1
5163,2009-07-01,3999-12-31,PILISVÖRÖSVÁR VÁROS ÖNKORMÁNYZATA,730127,1
5163,2009-07-01,3999-12-31,SOLYMÁR NAGYKÖZSÉG ÖNKORMÁNYZAT,730138,1
5163,2009-07-01,3999-12-31,TÖRÖKBÁLINT VÁROS ÖNKORMÁNYZAT,730150,1
5163,2009-07-01,3999-12-31,ZSÁMBÉK VÁROS ÖNKORMÁNYZATA,730161,1
5163,2009-07-01,3999-12-31,BUDAJENŐ KÖZSÉG ÖNKORMÁNYZATA,730172,1
5163,2009-07-01,3999-12-31,NAGYKOVÁCSI NAGYKÖZSÉG ÖNKORMÁNYZATA,730194,1
5163,2009-07-01,3999-12-31,PÁTY KÖZSÉG ÖNKORMÁNYZATA,730204,1
5163,2009-07-01,3999-12-31,PERBÁL KÖZSÉG ÖNKORMÁNYZATA,730215,1
5163,2009-07-01,3999-12-31,PILISSZENTIVÁN KÖZSÉG ÖNKORMÁNYZATA,730226,1
5163,2009-07-01,3999-12-31,ÜRÖM KÖZSÉG ÖNKORMÁNYZATA,730248,1
5163,2009-07-01,3999-12-31,SZIGETSZENTMIKLÓS VÁROS ÖNKORMÁNYZATA,730918,1
5163,2009-07-01,3999-12-31,HALÁSZTELEK VÁROS ÖNKORMÁNYZATA,730930,1
5163,2009-07-01,3999-12-31,SZIGETHALOM VÁROS ÖNKORMÁNYZATA,730941,1
5163,2009-07-01,3999-12-31,BUDAKALÁSZ VÁROS ÖNKORMÁNYZATA,730963,1
5163,2009-07-01,3999-12-31,CSOBÁNKA KÖZSÉG ÖNKORMÁNYZATA,730974,1
5163,2009-07-01,3999-12-31,DUNABOGDÁNY KÖZSÉG ÖNKORMÁNYZATA,730985,1
5163,2009-07-01,3999-12-31,LEÁNYFALU NAGYKÖZSÉG ÖNKORMÁNYZATA,731003,1
5163,2009-07-01,3999-12-31,PILISSZÁNTÓ KÖZSÉG ÖNKORMÁNYZAT,731014,1
5163,2009-07-01,3999-12-31,PILISSZENTKERESZT KÖZSÉG ÖNKORMÁNYZATA,731025,1
5163,2009-07-01,3999-12-31,PILISSZENTLÁSZLÓ KÖZSÉG ÖNKORMÁNYZATA,731036,1
5163,2009-07-01,3999-12-31,POMÁZ VÁROS ÖNKORMÁNYZATA,731058,1
5163,2009-07-01,3999-12-31,TAHITÓTFALU KÖZSÉG ÖNKORMÁNYZATA,731070,1
5163,2009-07-01,3999-12-31,VISEGRÁD VÁROS ÖNKORMÁNYZATA,731081,1
5163,2009-07-01,3999-12-31,SZENTENDRE VÁROS ÖNKORMÁNYZAT,731290,1
5163,2009-07-01,3999-12-31,PILISBOROSJENŐ KÖZSÉG ÖNKORMÁNYZATA,734664,1
5163,2009-07-01,3999-12-31,HERCEGHALOM KÖZSÉG ÖNKORMÁNYZATA,734741,1
5163,2009-07-01,3999-12-31,TELKI KÖZSÉG ÖNKORMÁNYZAT,734862,1
5163,2009-07-01,3999-12-31,TÖK KÖZSÉG ÖNKORMÁNYZATA,734895,1
5163,2009-07-01,3999-12-31,TINNYE KÖZSÉG ÖNKORMÁNYZATA,734916,1
5163,2009-07-01,3999-12-31,PILISJÁSZFALU KÖZSÉG ÖNKORMÁNYZATA,736130,1
5163,2009-07-01,3999-12-31,PUSZTAVÁM KÖZSÉG ÖNKORMÁNYZAT,362270,1
5164,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5164,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5165,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5165,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5166,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5166,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5167,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5167,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5168,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5168,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5169,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5169,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
517,2009-01-01,3999-12-31,SZABADSZÁLLÁS VÁROS ÖNKORMÁNYZATA,724638,1
517,2009-01-01,3999-12-31,SZABADSZÁLLÁS VÁROS ÖNKORMÁNYZATA,724638,4
5170,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5170,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5171,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5171,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5172,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5172,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5173,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5173,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5174,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5174,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5175,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5175,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5176,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5176,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5177,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5177,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5178,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,1
5178,2009-01-01,3999-12-31,ESZTERGOM VÁROS ÖNKORMÁNYZATA,729600,4
5179,2009-01-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,1
5179,2009-07-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,4
518,2009-01-01,3999-12-31,TISZAALPÁR NAGYKÖZSÉGI ÖNKORMÁNYZAT,724649,1
5180,2009-01-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,1
5180,2009-07-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,4
5181,2009-01-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,1
5181,2009-07-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,4
5182,2009-01-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,1
5182,2009-07-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,4
5183,2009-01-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,1
5183,2009-07-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,4
5184,2009-01-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,1
5184,2009-07-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,4
5185,2009-01-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,1
5185,2013-07-01,3999-12-31,TATAI KISTÉRSÉGI TÖBBCÉLÚ TÁRSULÁS,388795,4
5186,2009-01-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,1
5187,2009-01-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,1
5187,2009-07-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,4
5188,2009-01-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,1
5188,2009-07-01,3999-12-31,TATA VÁROS ÖNKORMÁNYZATA,729611,4
5189,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5189,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,4
519,2009-01-01,3999-12-31,TISZAKÉCSKE VÁROS ÖNKORMÁNYZATA,724650,1
519,2011-11-03,3999-12-31,TISZAKÉCSKE VÁROS ÖNKORMÁNYZATA,724650,4
5190,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5190,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,4
5191,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5191,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,4
5192,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5192,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,4
5193,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5193,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,4
5194,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5194,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,4
5195,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5195,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,4
5196,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5196,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,4
5197,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5197,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,4
5198,2009-01-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,1
5198,2013-07-01,3999-12-31,KOMÁROM VÁROS ÖNKORMÁNYZATA,729622,4
5199,2009-01-01,3999-12-31,ALMÁSFÜZITŐ KÖZSÉG ÖNKORMÁNYZATA,729644,1
5199,2009-01-01,3999-12-31,ALMÁSFÜZITŐ KÖZSÉG ÖNKORMÁNYZATA,729644,4
52,2009-01-01,2009-05-31,KÖRNYEZETVÉDELMI ÉS VÍZÜGYI MINISZTÉRIUM,308362,1
52,2009-06-01,3999-12-31,KORMÁNY,736239,1
520,2009-01-01,3999-12-31,ÁGASEGYHÁZA KÖZSÉG ÖNKORMÁNYZATA,724661,1
520,2009-01-01,3999-12-31,ÁGASEGYHÁZA KÖZSÉG ÖNKORMÁNYZATA,724661,4
5200,2009-01-01,3999-12-31,ÁCS VÁROS ÖNKORMÁNYZATA,729655,1
5200,2009-01-01,2011-06-30,ÁCS VÁROS ÖNKORMÁNYZATA,729655,4
5200,2011-07-01,3999-12-31,ÁCS VÁROS ÖNKORMÁNYZATA,729655,4
5201,2009-01-01,3999-12-31,ÁCS VÁROS ÖNKORMÁNYZATA,729655,1
5201,2009-01-01,3999-12-31,ÁCS VÁROS ÖNKORMÁNYZATA,729655,4
5202,2009-01-01,3999-12-31,BÁBOLNA VÁROS ÖNKORMÁNYZATA,729677,1
5202,2009-01-01,3999-12-31,BÁBOLNA VÁROS ÖNKORMÁNYZATA,729677,4
5203,2009-01-01,3999-12-31,BÁBOLNA VÁROS ÖNKORMÁNYZATA,729677,1
5203,2009-01-01,3999-12-31,BÁBOLNA VÁROS ÖNKORMÁNYZATA,729677,4
5204,2009-01-01,3999-12-31,MOCSA KÖZSÉG ÖNKORMÁNYZATA,729709,1
5204,2009-01-01,3999-12-31,MOCSA KÖZSÉG ÖNKORMÁNYZATA,729709,4
5205,2009-01-01,3999-12-31,MOCSA KÖZSÉG ÖNKORMÁNYZATA,729709,1
5205,2009-01-01,3999-12-31,MOCSA KÖZSÉG ÖNKORMÁNYZATA,729709,4
5206,2009-01-01,3999-12-31,NAGYIGMÁND NAGYKÖZSÉG ÖNKORMÁNYZATA,729710,1
5206,2009-01-01,2013-06-30,NAGYIGMÁND NAGYKÖZSÉG ÖNKORMÁNYZATA,729710,4
5206,2009-01-01,2013-06-30,CSÉM KÖZSÉG ÖNKORMÁNYZATA,387325,4
5206,2009-01-01,2013-06-30,BANA KÖZSÉG ÖNKORMÁNYZATA,730040,4
5206,2012-12-07,2013-06-30,SZÁKSZEND KÖZSÉG ÖNKORMÁNYZATA,729721,4
5206,2013-07-01,3999-12-31,NAGYIGMÁND ÉS KÖRNYÉKE KÖZOKTATÁSI ÉS SZOCIÁLIS TÁRSULÁS,820268,4
5207,2009-01-01,3999-12-31,NAGYIGMÁND NAGYKÖZSÉG ÖNKORMÁNYZATA,729710,1
5207,2009-01-01,2013-06-30,NAGYIGMÁND NAGYKÖZSÉG ÖNKORMÁNYZATA,729710,4
5207,2013-07-01,3999-12-31,NAGYIGMÁND ÉS KÖRNYÉKE KÖZOKTATÁSI ÉS SZOCIÁLIS TÁRSULÁS,820268,4
5208,2009-01-01,3999-12-31,KISIGMÁND KÖZSÉGI ÖNKORMÁNYZAT,387369,1
5208,2009-01-01,3999-12-31,CSÉP KÖZSÉG ÖNKORMÁNYZATA,387336,1
5208,2009-01-01,3999-12-31,CSÉM KÖZSÉG ÖNKORMÁNYZATA,387325,1
5208,2009-01-01,3999-12-31,NAGYIGMÁND NAGYKÖZSÉG ÖNKORMÁNYZATA,729710,1
5208,2009-01-01,2013-06-30,CSÉM KÖZSÉG ÖNKORMÁNYZATA,387325,4
5208,2009-01-01,2013-06-30,CSÉP KÖZSÉG ÖNKORMÁNYZATA,387336,4
5208,2009-01-01,2013-06-30,KISIGMÁND KÖZSÉGI ÖNKORMÁNYZAT,387369,4
5208,2009-01-01,2013-06-30,NAGYIGMÁND NAGYKÖZSÉG ÖNKORMÁNYZATA,729710,4
5208,2013-07-01,3999-12-31,NAGYIGMÁND ÉS KÖRNYÉKE KÖZOKTATÁSI ÉS SZOCIÁLIS TÁRSULÁS,820268,4
5209,2009-01-01,3999-12-31,NAGYIGMÁND NAGYKÖZSÉG ÖNKORMÁNYZATA,729710,1
5209,2009-01-01,3999-12-31,NAGYIGMÁND NAGYKÖZSÉG ÖNKORMÁNYZATA,729710,4
521,2009-07-01,3999-12-31,JAKABSZÁLLÁS KÖZSÉG ÖNKORMÁNYZATA,736338,1
