TZSAZON_ID,PIR,STATUSZ,VIZSGDATUM,VIZSGDATUMTOL,XMLDATUM
22887,668264,H,2013-11-15,2013-11-15,2013-11-16
22888,668286,H,2013-11-15,2013-11-15,2013-11-16
22889,668297,H,2013-11-15,2013-11-15,2013-11-16
2289,423980,H,2013-11-15,2013-11-15,2013-11-15
22890,668352,H,2013-11-15,2013-11-15,2013-11-16
22891,668363,H,2013-11-15,2013-11-15,2013-11-16
22892,668374,H,2013-11-15,2013-11-15,2013-11-16
22893,668385,H,2013-11-15,2013-11-15,2013-11-16
22894,668396,H,2013-11-15,2013-11-15,2013-11-16
22895,668406,H,2013-11-15,2013-11-15,2013-11-16
22896,668417,H,2013-11-15,2013-11-15,2013-11-16
22897,668428,H,2013-11-15,2013-11-15,2013-11-16
22898,668439,H,2013-11-15,2013-11-15,2013-11-16
22899,668440,H,2013-11-15,2013-11-15,2013-11-16
229,330727,H,2013-11-15,2013-11-15,2013-11-15
2290,423991,H,2013-11-15,2013-11-15,2013-11-15
22900,668451,H,2013-11-15,2013-11-15,2013-11-16
22901,668473,H,2013-11-15,2013-11-15,2013-11-16
22902,668484,H,2013-11-15,2013-11-15,2013-11-16
22903,668516,H,2013-11-15,2013-11-15,2013-11-16
22904,668538,H,2013-11-15,2013-11-15,2013-11-16
22905,668549,H,2013-11-15,2013-11-15,2013-11-16
22906,668550,H,2013-11-15,2013-11-15,2013-11-16
22907,668561,H,2013-11-15,2013-11-15,2013-11-16
22908,668572,H,2013-11-15,2013-11-15,2013-11-16
22909,668583,H,2013-11-15,2013-11-15,2013-11-16
2291,424008,H,2013-11-15,2013-11-15,2013-11-15
22910,668594,H,2013-11-15,2013-11-15,2013-11-16
22911,668604,H,2013-11-15,2013-11-15,2013-11-16
22912,668615,H,2013-11-15,2013-11-15,2013-11-16
22913,668626,H,2013-11-15,2013-11-15,2013-11-16
22914,668637,H,2013-11-15,2013-11-15,2013-11-16
22915,668659,H,2013-11-15,2013-11-15,2013-11-16
22916,668660,H,2013-11-15,2013-11-15,2013-11-16
22917,668682,H,2013-11-15,2013-11-15,2013-11-16
22918,668693,H,2013-11-15,2013-11-15,2013-11-16
22919,668703,H,2013-11-15,2013-11-15,2013-11-16
2292,424019,H,2013-11-15,2013-11-15,2013-11-15
22920,668714,H,2013-11-15,2013-11-15,2013-11-16
22921,668725,H,2013-11-15,2013-11-15,2013-11-16
22922,668736,H,2013-11-15,2013-11-15,2013-11-16
22923,668747,H,2013-11-15,2013-11-15,2013-11-16
22924,668758,H,2013-11-15,2013-11-15,2013-11-16
22925,668769,H,2013-11-15,2013-11-15,2013-11-16
22926,668781,H,2013-11-15,2013-11-15,2013-11-16
22927,668792,H,2013-11-15,2013-11-15,2013-11-16
22928,668802,H,2013-11-15,2013-11-15,2013-11-16
22929,668824,H,2013-11-15,2013-11-15,2013-11-16
2293,424020,H,2013-11-15,2013-11-15,2013-11-15
22930,668835,H,2013-11-15,2013-11-15,2013-11-16
22931,668857,H,2013-11-15,2013-11-15,2013-11-16
22932,668868,H,2013-11-15,2013-11-15,2013-11-16
22933,668880,H,2013-11-15,2013-11-15,2013-11-16
22934,668891,H,2013-11-15,2013-11-15,2013-11-16
22935,668901,H,2013-11-15,2013-11-15,2013-11-16
22936,668912,H,2013-11-15,2013-11-15,2013-11-16
22937,668923,H,2013-11-15,2013-11-15,2013-11-16
22938,668956,H,2013-11-15,2013-11-15,2013-11-16
22939,668967,H,2013-11-15,2013-11-15,2013-11-16
2294,424031,H,2013-11-15,2013-11-15,2013-11-15
22940,668989,H,2013-11-15,2013-11-15,2013-11-16
22941,668990,H,2013-11-15,2013-11-15,2013-11-16
22942,669029,H,2013-11-15,2013-11-15,2013-11-16
22943,669041,H,2013-11-15,2013-11-15,2013-11-16
22944,669085,H,2013-11-15,2013-11-15,2013-11-16
22945,669096,H,2013-11-15,2013-11-15,2013-11-16
22946,669106,H,2013-11-15,2013-11-15,2013-11-16
22947,669117,H,2013-11-15,2013-11-15,2013-11-16
22948,669139,H,2013-11-15,2013-11-15,2013-11-16
22949,669140,H,2013-11-15,2013-11-15,2013-11-16
2295,424042,H,2013-11-15,2013-11-15,2013-11-15
22950,669173,H,2013-11-15,2013-11-15,2013-11-16
22951,669205,H,2013-11-15,2013-11-15,2013-11-16
22952,669216,H,2013-11-15,2013-11-15,2013-11-16
22953,669227,H,2013-11-15,2013-11-15,2013-11-16
22954,669249,H,2013-11-15,2013-11-15,2013-11-16
22955,669250,H,2013-11-15,2013-11-15,2013-11-16
22956,669272,H,2013-11-15,2013-11-15,2013-11-16
22957,669283,H,2013-11-15,2013-11-15,2013-11-16
22958,669294,H,2013-11-15,2013-11-15,2013-11-16
22959,669304,H,2013-11-15,2013-11-15,2013-11-16
2296,424053,H,2013-11-15,2013-11-15,2013-11-15
22960,669326,H,2013-11-15,2013-11-15,2013-11-16
22961,669348,H,2013-11-15,2013-11-15,2013-11-16
22962,669359,H,2013-11-15,2013-11-15,2013-11-16
22963,669382,H,2013-11-15,2013-11-15,2013-11-16
22964,669393,H,2013-11-15,2013-11-15,2013-11-16
22965,669425,H,2013-11-15,2013-11-15,2013-11-16
22966,669436,H,2013-11-15,2013-11-15,2013-11-16
22967,669447,H,2013-11-15,2013-11-15,2013-11-16
22968,669458,H,2013-11-15,2013-11-15,2013-11-16
22969,669470,H,2013-11-15,2013-11-15,2013-11-16
2297,424064,H,2013-11-15,2013-11-15,2013-11-15
22970,669492,H,2013-11-15,2013-11-15,2013-11-16
22971,669513,H,2013-11-15,2013-11-15,2013-11-16
22972,669535,H,2013-11-15,2013-11-15,2013-11-16
22973,669546,H,2013-11-15,2013-11-15,2013-11-16
22974,669557,H,2013-11-15,2013-11-15,2013-11-16
22975,669580,H,2013-11-15,2013-11-15,2013-11-16
22976,669591,H,2013-11-15,2013-11-15,2013-11-16
22977,669601,H,2013-11-15,2013-11-15,2013-11-16
22978,669623,H,2013-11-15,2013-11-15,2013-11-16
22979,669634,H,2013-11-15,2013-11-15,2013-11-16
2298,424075,H,2013-11-15,2013-11-15,2013-11-15
22980,669656,H,2013-11-15,2013-11-15,2013-11-16
22981,669678,H,2013-11-15,2013-11-15,2013-11-16
22982,669690,H,2013-11-15,2013-11-15,2013-11-16
22983,669700,H,2013-11-15,2013-11-15,2013-11-16
22984,669711,H,2013-11-15,2013-11-15,2013-11-16
22985,669722,H,2013-11-15,2013-11-15,2013-11-16
22986,669733,H,2013-11-15,2013-11-15,2013-11-16
22987,669744,H,2013-11-15,2013-11-15,2013-11-16
22988,669755,H,2013-11-15,2013-11-15,2013-11-16
22989,669766,H,2013-11-15,2013-11-15,2013-11-16
2299,424086,H,2013-11-15,2013-11-15,2013-11-15
22990,669777,H,2013-11-15,2013-11-15,2013-11-16
22991,669788,H,2013-11-15,2013-11-15,2013-11-16
22992,669799,H,2013-11-15,2013-11-15,2013-11-16
22993,669809,H,2013-11-15,2013-11-15,2013-11-16
22994,669810,H,2013-11-15,2013-11-15,2013-11-16
22995,669821,H,2013-11-15,2013-11-15,2013-11-16
22996,669832,H,2013-11-15,2013-11-15,2013-11-16
22997,669843,H,2013-11-15,2013-11-15,2013-11-16
22998,669854,H,2013-11-15,2013-11-15,2013-11-16
22999,669876,H,2013-11-15,2013-11-15,2013-11-16
23,303390,H,2013-11-15,2013-11-15,2013-11-15
230,330749,H,2013-11-15,2013-11-15,2013-11-15
2300,424097,H,2013-11-15,2013-11-15,2013-11-15
23000,669887,H,2013-11-15,2013-11-15,2013-11-16
23001,669898,H,2013-11-15,2013-11-15,2013-11-16
23002,669908,H,2013-11-15,2013-11-15,2013-11-16
23003,669919,H,2013-11-15,2013-11-15,2013-11-16
23004,669942,H,2013-11-15,2013-11-15,2013-11-16
23005,669975,H,2013-11-15,2013-11-15,2013-11-16
23006,669997,H,2013-11-15,2013-11-15,2013-11-16
23007,670007,H,2013-11-15,2013-11-15,2013-11-16
23008,670018,H,2013-11-15,2013-11-15,2013-11-16
23009,670030,H,2013-11-15,2013-11-15,2013-11-16
2301,424107,H,2013-11-15,2013-11-15,2013-11-15
23010,670052,H,2013-11-15,2013-11-15,2013-11-16
23011,670074,H,2013-11-15,2013-11-15,2013-11-16
23012,670085,H,2013-11-15,2013-11-15,2013-11-16
23013,670096,H,2013-11-15,2013-11-15,2013-11-16
23014,670106,H,2013-11-15,2013-11-15,2013-11-16
23015,670117,H,2013-11-15,2013-11-15,2013-11-16
23016,670128,H,2013-11-15,2013-11-15,2013-11-16
23017,670139,H,2013-11-15,2013-11-15,2013-11-16
23018,670162,H,2013-11-15,2013-11-15,2013-11-16
23019,670173,H,2013-11-15,2013-11-15,2013-11-16
2302,424118,H,2013-11-15,2013-11-15,2013-11-15
23020,670184,H,2013-11-15,2013-11-15,2013-11-16
23021,670195,H,2013-11-15,2013-11-15,2013-11-16
23022,670250,H,2013-11-15,2013-11-15,2013-11-16
23023,670261,H,2013-11-15,2013-11-15,2013-11-16
23024,670272,H,2013-11-15,2013-11-15,2013-11-16
23025,670294,H,2013-11-15,2013-11-15,2013-11-16
23026,670304,H,2013-11-15,2013-11-15,2013-11-16
23027,670348,H,2013-11-15,2013-11-15,2013-11-16
23028,670360,H,2013-11-15,2013-11-15,2013-11-16
23029,670382,H,2013-11-15,2013-11-15,2013-11-16
2303,424129,H,2013-11-15,2013-11-15,2013-11-15
23030,670393,H,2013-11-15,2013-11-15,2013-11-16
23031,670414,H,2013-11-15,2013-11-15,2013-11-16
23032,670436,H,2013-11-15,2013-11-15,2013-11-16
23033,670447,H,2013-11-15,2013-11-15,2013-11-16
23034,670458,H,2013-11-15,2013-11-15,2013-11-16
23035,670469,H,2013-11-15,2013-11-15,2013-11-16
23036,670492,H,2013-11-15,2013-11-15,2013-11-16
23037,670524,H,2013-11-15,2013-11-15,2013-11-16
23038,670535,H,2013-11-15,2013-11-15,2013-11-16
23039,670546,H,2013-11-15,2013-11-15,2013-11-16
2304,424130,H,2013-11-15,2013-11-15,2013-11-15
23040,670580,H,2013-11-15,2013-11-15,2013-11-16
23041,670591,H,2013-11-15,2013-11-15,2013-11-16
23042,670601,H,2013-11-15,2013-11-15,2013-11-16
23043,670623,H,2013-11-15,2013-11-15,2013-11-16
23044,670645,H,2013-11-15,2013-11-15,2013-11-16
23045,670656,H,2013-11-15,2013-11-15,2013-11-16
23046,670678,H,2013-11-15,2013-11-15,2013-11-16
23047,670690,H,2013-11-15,2013-11-15,2013-11-16
23048,670700,H,2013-11-15,2013-11-15,2013-11-16
23049,670711,H,2013-11-15,2013-11-15,2013-11-16
2305,424141,H,2013-11-15,2013-11-15,2013-11-15
23050,670733,H,2013-11-15,2013-11-15,2013-11-16
23051,670766,H,2013-11-15,2013-11-15,2013-11-16
23052,670777,H,2013-11-15,2013-11-15,2013-11-16
23053,670788,H,2013-11-15,2013-11-15,2013-11-16
23054,670799,H,2013-11-15,2013-11-15,2013-11-16
23055,670809,H,2013-11-15,2013-11-15,2013-11-16
23056,670887,H,2013-11-15,2013-11-15,2013-11-16
23057,670908,H,2013-11-15,2013-11-15,2013-11-16
23058,670920,H,2013-11-15,2013-11-15,2013-11-16
23059,670931,H,2013-11-15,2013-11-15,2013-11-16
2306,424152,H,2013-11-15,2013-11-15,2013-11-15
23060,670942,H,2013-11-15,2013-11-15,2013-11-16
23061,670964,H,2013-11-15,2013-11-15,2013-11-16
23062,670997,H,2013-11-15,2013-11-15,2013-11-16
23063,671026,H,2013-11-15,2013-11-15,2013-11-16
23064,671037,H,2013-11-15,2013-11-15,2013-11-16
23065,671048,H,2013-11-15,2013-11-15,2013-11-16
23066,671093,H,2013-11-15,2013-11-15,2013-11-16
23067,671103,H,2013-11-15,2013-11-15,2013-11-16
23068,671114,H,2013-11-15,2013-11-15,2013-11-16
23069,671125,H,2013-11-15,2013-11-15,2013-11-16
2307,424163,H,2013-11-15,2013-11-15,2013-11-15
23070,671136,H,2013-11-15,2013-11-15,2013-11-16
23071,671147,H,2013-11-15,2013-11-15,2013-11-16
23072,671158,H,2013-11-15,2013-11-15,2013-11-16
23073,671169,H,2013-11-15,2013-11-15,2013-11-16
23074,671170,H,2013-11-15,2013-11-15,2013-11-16
23075,671192,H,2013-11-15,2013-11-15,2013-11-16
23076,671202,H,2013-11-15,2013-11-15,2013-11-16
23077,671213,H,2013-11-15,2013-11-15,2013-11-16
23078,671235,H,2013-11-15,2013-11-15,2013-11-16
23079,671291,H,2013-11-15,2013-11-15,2013-11-16
2308,424185,H,2013-11-15,2013-11-15,2013-11-15
23080,671301,H,2013-11-15,2013-11-15,2013-11-16
23081,671312,H,2013-11-15,2013-11-15,2013-11-16
23082,671323,H,2013-11-15,2013-11-15,2013-11-16
23083,671334,H,2013-11-15,2013-11-15,2013-11-16
23084,671345,H,2013-11-15,2013-11-15,2013-11-16
23085,671356,H,2013-11-15,2013-11-15,2013-11-16
23086,671367,H,2013-11-15,2013-11-15,2013-11-16
23087,671378,H,2013-11-15,2013-11-15,2013-11-16
23088,671390,H,2013-11-15,2013-11-15,2013-11-16
23089,671411,H,2013-11-15,2013-11-15,2013-11-16
2309,424196,H,2013-11-15,2013-11-15,2013-11-15
23090,671422,H,2013-11-15,2013-11-15,2013-11-16
23091,671433,H,2013-11-15,2013-11-15,2013-11-16
23092,671444,H,2013-11-15,2013-11-15,2013-11-16
23093,671455,H,2013-11-15,2013-11-15,2013-11-16
23094,671466,H,2013-11-15,2013-11-15,2013-11-16
23095,671499,H,2013-11-15,2013-11-15,2013-11-16
23096,671510,H,2013-11-15,2013-11-15,2013-11-16
23097,671521,H,2013-11-15,2013-11-15,2013-11-16
23098,671532,H,2013-11-15,2013-11-15,2013-11-16
23099,671543,H,2013-11-15,2013-11-15,2013-11-16
231,330761,H,2013-11-15,2013-11-15,2013-11-15
2310,424206,H,2013-11-15,2013-11-15,2013-11-15
23100,671565,H,2013-11-15,2013-11-15,2013-11-16
23101,671576,H,2013-11-15,2013-11-15,2013-11-16
23102,671598,H,2013-11-15,2013-11-15,2013-11-16
23103,671608,H,2013-11-15,2013-11-15,2013-11-16
23104,671619,H,2013-11-15,2013-11-15,2013-11-16
23105,671631,H,2013-11-15,2013-11-15,2013-11-16
23106,671642,H,2013-11-15,2013-11-15,2013-11-16
23107,671653,H,2013-11-15,2013-11-15,2013-11-16
23108,671664,H,2013-11-15,2013-11-15,2013-11-16
23109,671675,H,2013-11-15,2013-11-15,2013-11-16
2311,424217,H,2013-11-15,2013-11-15,2013-11-15
23110,671707,H,2013-11-15,2013-11-15,2013-11-16
23111,671718,H,2013-11-15,2013-11-15,2013-11-16
23112,671730,H,2013-11-15,2013-11-15,2013-11-16
23113,671741,H,2013-11-15,2013-11-15,2013-11-16
23114,671752,H,2013-11-15,2013-11-15,2013-11-16
23115,671796,H,2013-11-15,2013-11-15,2013-11-16
23116,671828,H,2013-11-15,2013-11-15,2013-11-16
23117,671839,H,2013-11-15,2013-11-15,2013-11-16
23118,671851,H,2013-11-15,2013-11-15,2013-11-16
23119,671862,H,2013-11-15,2013-11-15,2013-11-16
2312,424228,H,2013-11-15,2013-11-15,2013-11-15
23120,671884,H,2013-11-15,2013-11-15,2013-11-16
23121,671895,H,2013-11-15,2013-11-15,2013-11-16
23122,671905,H,2013-11-15,2013-11-15,2013-11-16
23123,671916,H,2013-11-15,2013-11-15,2013-11-16
23124,671938,H,2013-11-15,2013-11-15,2013-11-16
23125,671961,H,2013-11-15,2013-11-15,2013-11-16
23126,671972,H,2013-11-15,2013-11-15,2013-11-16
23127,671994,H,2013-11-15,2013-11-15,2013-11-16
23128,672034,H,2013-11-15,2013-11-15,2013-11-16
23129,672045,H,2013-11-15,2013-11-15,2013-11-16
2313,424239,H,2013-11-15,2013-11-15,2013-11-15
23130,672067,H,2013-11-15,2013-11-15,2013-11-16
23131,672078,H,2013-11-15,2013-11-15,2013-11-16
23132,672089,H,2013-11-15,2013-11-15,2013-11-16
23133,672100,H,2013-11-15,2013-11-15,2013-11-16
23134,672111,H,2013-11-15,2013-11-15,2013-11-16
23135,672122,H,2013-11-15,2013-11-15,2013-11-16
23136,672133,H,2013-11-15,2013-11-15,2013-11-16
23137,672144,H,2013-11-15,2013-11-15,2013-11-16
23138,672166,H,2013-11-15,2013-11-15,2013-11-16
23139,672199,H,2013-11-15,2013-11-15,2013-11-16
2314,424240,H,2013-11-15,2013-11-15,2013-11-15
23140,672210,H,2013-11-15,2013-11-15,2013-11-16
23141,672221,H,2013-11-15,2013-11-15,2013-11-16
23142,672243,H,2013-11-15,2013-11-15,2013-11-16
23143,672254,H,2013-11-15,2013-11-15,2013-11-16
23144,672265,H,2013-11-15,2013-11-15,2013-11-16
23145,672276,H,2013-11-15,2013-11-15,2013-11-16
23146,672298,H,2013-11-15,2013-11-15,2013-11-16
23147,672319,H,2013-11-15,2013-11-15,2013-11-16
23148,672331,H,2013-11-15,2013-11-15,2013-11-16
23149,672342,H,2013-11-15,2013-11-15,2013-11-16
2315,424251,H,2013-11-15,2013-11-15,2013-11-15
23150,672353,H,2013-11-15,2013-11-15,2013-11-16
23151,672375,H,2013-11-15,2013-11-15,2013-11-16
23152,672386,H,2013-11-15,2013-11-15,2013-11-16
23153,672397,H,2013-11-15,2013-11-15,2013-11-16
23154,672407,H,2013-11-15,2013-11-15,2013-11-16
23155,672418,H,2013-11-15,2013-11-15,2013-11-16
23156,672429,H,2013-11-15,2013-11-15,2013-11-16
23157,672441,H,2013-11-15,2013-11-15,2013-11-16
23158,672474,H,2013-11-15,2013-11-15,2013-11-16
23159,672485,H,2013-11-15,2013-11-15,2013-11-16
2316,424262,H,2013-11-15,2013-11-15,2013-11-15
23160,672496,H,2013-11-15,2013-11-15,2013-11-16
23161,672517,H,2013-11-15,2013-11-15,2013-11-16
23162,672528,H,2013-11-15,2013-11-15,2013-11-16
23163,672539,H,2013-11-15,2013-11-15,2013-11-16
23164,672551,H,2013-11-15,2013-11-15,2013-11-16
23165,672562,H,2013-11-15,2013-11-15,2013-11-16
23166,672573,H,2013-11-15,2013-11-15,2013-11-16
23167,672584,H,2013-11-15,2013-11-15,2013-11-16
23168,672595,H,2013-11-15,2013-11-15,2013-11-16
23169,672605,H,2013-11-15,2013-11-15,2013-11-16
2317,424273,H,2013-11-15,2013-11-15,2013-11-15
23170,672638,H,2013-11-15,2013-11-15,2013-11-16
23171,672649,H,2013-11-15,2013-11-15,2013-11-16
23172,672661,H,2013-11-15,2013-11-15,2013-11-16
23173,672672,H,2013-11-15,2013-11-15,2013-11-16
23174,672683,H,2013-11-15,2013-11-15,2013-11-16
23175,672694,H,2013-11-15,2013-11-15,2013-11-16
23176,672704,H,2013-11-15,2013-11-15,2013-11-16
23177,672715,H,2013-11-15,2013-11-15,2013-11-16
23178,672726,H,2013-11-15,2013-11-15,2013-11-16
23179,672737,H,2013-11-15,2013-11-15,2013-11-16
2318,424284,H,2013-11-15,2013-11-15,2013-11-15
23180,672748,H,2013-11-15,2013-11-15,2013-11-16
23181,672759,H,2013-11-15,2013-11-15,2013-11-16
23182,672782,H,2013-11-15,2013-11-15,2013-11-16
23183,672793,H,2013-11-15,2013-11-15,2013-11-16
23184,672803,H,2013-11-15,2013-11-15,2013-11-16
23185,672814,H,2013-11-15,2013-11-15,2013-11-16
23186,672836,H,2013-11-15,2013-11-15,2013-11-16
23187,672847,H,2013-11-15,2013-11-15,2013-11-16
23188,672858,H,2013-11-15,2013-11-15,2013-11-16
23189,672869,H,2013-11-15,2013-11-15,2013-11-16
2319,424295,H,2013-11-15,2013-11-15,2013-11-15
23190,672881,H,2013-11-15,2013-11-15,2013-11-16
23191,672892,H,2013-11-15,2013-11-15,2013-11-16
23192,672902,H,2013-11-15,2013-11-15,2013-11-16
23193,672913,H,2013-11-15,2013-11-15,2013-11-16
23194,672946,H,2013-11-15,2013-11-15,2013-11-16
23195,672957,H,2013-11-15,2013-11-15,2013-11-16
23196,672968,H,2013-11-15,2013-11-15,2013-11-16
23197,672979,H,2013-11-15,2013-11-15,2013-11-16
23198,672980,H,2013-11-15,2013-11-15,2013-11-16
23199,672991,H,2013-11-15,2013-11-15,2013-11-16
232,330783,H,2013-11-15,2013-11-15,2013-11-15
2320,424305,H,2013-11-15,2013-11-15,2013-11-15
23200,673020,H,2013-11-15,2013-11-15,2013-11-16
23201,673042,H,2013-11-15,2013-11-15,2013-11-16
23202,673053,H,2013-11-15,2013-11-15,2013-11-16
23203,673064,H,2013-11-15,2013-11-15,2013-11-16
23204,673086,H,2013-11-15,2013-11-15,2013-11-16
23205,673097,H,2013-11-15,2013-11-15,2013-11-16
23206,673107,H,2013-11-15,2013-11-15,2013-11-16
23207,673118,H,2013-11-15,2013-11-15,2013-11-16
23208,673129,H,2013-11-15,2013-11-15,2013-11-16
23209,673130,H,2013-11-15,2013-11-15,2013-11-16
2321,424316,H,2013-11-15,2013-11-15,2013-11-15
23210,673141,H,2013-11-15,2013-11-15,2013-11-16
23211,673163,H,2013-11-15,2013-11-15,2013-11-16
23212,673174,H,2013-11-15,2013-11-15,2013-11-16
23213,673196,H,2013-11-15,2013-11-15,2013-11-16
23214,673206,H,2013-11-15,2013-11-15,2013-11-16
23215,673228,H,2013-11-15,2013-11-15,2013-11-16
23216,673240,H,2013-11-15,2013-11-15,2013-11-16
23217,673251,H,2013-11-15,2013-11-15,2013-11-16
23218,673273,H,2013-11-15,2013-11-15,2013-11-16
23219,673284,H,2013-11-15,2013-11-15,2013-11-16
2322,424327,H,2013-11-15,2013-11-15,2013-11-15
23220,673295,H,2013-11-15,2013-11-15,2013-11-16
23221,673316,H,2013-11-15,2013-11-15,2013-11-16
23222,673338,H,2013-11-15,2013-11-15,2013-11-16
23223,673349,H,2013-11-15,2013-11-15,2013-11-16
23224,673350,H,2013-11-15,2013-11-15,2013-11-16
23225,673372,H,2013-11-15,2013-11-15,2013-11-16
23226,673394,H,2013-11-15,2013-11-15,2013-11-16
23227,673404,H,2013-11-15,2013-11-15,2013-11-16
23228,673426,H,2013-11-15,2013-11-15,2013-11-16
23229,673448,H,2013-11-15,2013-11-15,2013-11-16
2323,424338,H,2013-11-15,2013-11-15,2013-11-15
23230,673460,H,2013-11-15,2013-11-15,2013-11-16
23231,673471,H,2013-11-15,2013-11-15,2013-11-16
23232,673503,H,2013-11-15,2013-11-15,2013-11-16
23233,673514,H,2013-11-15,2013-11-15,2013-11-16
23234,673525,H,2013-11-15,2013-11-15,2013-11-16
23235,673536,H,2013-11-15,2013-11-15,2013-11-16
23236,673547,H,2013-11-15,2013-11-15,2013-11-16
23237,673558,H,2013-11-15,2013-11-15,2013-11-16
23238,673569,H,2013-11-15,2013-11-15,2013-11-16
23239,673570,H,2013-11-15,2013-11-15,2013-11-16
2324,424349,H,2013-11-15,2013-11-15,2013-11-15
23240,673581,H,2013-11-15,2013-11-15,2013-11-16
23241,673602,H,2013-11-15,2013-11-15,2013-11-16
23242,673613,H,2013-11-15,2013-11-15,2013-11-16
23243,673624,H,2013-11-15,2013-11-15,2013-11-16
23244,673635,H,2013-11-15,2013-11-15,2013-11-16
23245,673657,H,2013-11-15,2013-11-15,2013-11-16
23246,673668,H,2013-11-15,2013-11-15,2013-11-16
23247,673679,H,2013-11-15,2013-11-15,2013-11-16
23248,673680,H,2013-11-15,2013-11-15,2013-11-16
23249,673701,H,2013-11-15,2013-11-15,2013-11-16
2325,424350,H,2013-11-15,2013-11-15,2013-11-15
23250,673723,H,2013-11-15,2013-11-15,2013-11-16
23251,673734,H,2013-11-15,2013-11-15,2013-11-16
23252,673756,H,2013-11-15,2013-11-15,2013-11-16
23253,673767,H,2013-11-15,2013-11-15,2013-11-16
23254,673778,H,2013-11-15,2013-11-15,2013-11-16
23255,673800,H,2013-11-15,2013-11-15,2013-11-16
23256,673811,H,2013-11-15,2013-11-15,2013-11-16
23257,673833,H,2013-11-15,2013-11-15,2013-11-16
23258,673855,H,2013-11-15,2013-11-15,2013-11-16
23259,673877,H,2013-11-15,2013-11-15,2013-11-16
2326,424361,H,2013-11-15,2013-11-15,2013-11-15
23260,673888,H,2013-11-15,2013-11-15,2013-11-16
23261,673899,H,2013-11-15,2013-11-15,2013-11-16
23262,673909,H,2013-11-15,2013-11-15,2013-11-16
23263,673921,H,2013-11-15,2013-11-15,2013-11-16
23264,673932,H,2013-11-15,2013-11-15,2013-11-16
23265,673943,H,2013-11-15,2013-11-15,2013-11-16
23266,673954,H,2013-11-15,2013-11-15,2013-11-16
23267,673965,H,2013-11-15,2013-11-15,2013-11-16
23268,673976,H,2013-11-15,2013-11-15,2013-11-16
23269,673987,H,2013-11-15,2013-11-15,2013-11-16
2327,424372,H,2013-11-15,2013-11-15,2013-11-15
23270,674016,H,2013-11-15,2013-11-15,2013-11-16
23271,674038,H,2013-11-15,2013-11-15,2013-11-16
23272,674049,H,2013-11-15,2013-11-15,2013-11-16
23273,674050,H,2013-11-15,2013-11-15,2013-11-16
23274,674061,H,2013-11-15,2013-11-15,2013-11-16
23275,674072,H,2013-11-15,2013-11-15,2013-11-16
23276,674083,H,2013-11-15,2013-11-15,2013-11-16
23277,674094,H,2013-11-15,2013-11-15,2013-11-16
23278,674104,H,2013-11-15,2013-11-15,2013-11-16
23279,674115,H,2013-11-15,2013-11-15,2013-11-16
2328,424394,H,2013-11-15,2013-11-15,2013-11-15
23280,674148,H,2013-11-15,2013-11-15,2013-11-16
23281,674160,H,2013-11-15,2013-11-15,2013-11-16
